paymentId,rentalId,customerId,py_staffId,amount,paymentDate,py_lastUpdate
147199,425635,718,152,122,2014-02-11 13:16:20,2014-02-11 13:16:20
147200,425636,1102,160,99,2012-02-21 19:56:50,2012-02-21 19:56:50
147201,425637,738,146,45,2016-01-20 19:48:16,2016-01-20 19:48:16
147202,425638,662,175,73,2019-04-19 10:36:24,2019-04-19 10:36:24
147203,425639,1177,144,77,2017-03-17 05:43:31,2017-03-17 05:43:31
147204,425640,1059,128,117,2020-06-01 08:31:52,2020-06-01 08:31:52
147205,425641,1149,175,58,2020-09-02 23:05:40,2020-09-02 23:05:40
147206,425642,870,167,102,2017-03-02 06:15:07,2017-03-02 06:15:07
147207,425643,849,174,115,2013-03-13 14:33:01,2013-03-13 14:33:01
147208,425644,925,128,60,2012-01-11 20:52:46,2012-01-11 20:52:46
147209,425645,628,184,72,2015-06-13 21:14:05,2015-06-13 21:14:05
147210,425646,1042,160,49,2010-05-28 10:07:47,2010-05-28 10:07:47
147211,425647,639,139,34,2013-03-29 06:23:27,2013-03-29 06:23:27
147212,425648,1085,186,101,2010-04-14 04:15:46,2010-04-14 04:15:46
147213,425649,964,172,45,2011-12-15 21:47:34,2011-12-15 21:47:34
147214,425650,868,130,25,2013-07-03 16:50:29,2013-07-03 16:50:29
147215,425651,881,129,25,2013-07-14 02:28:57,2013-07-14 02:28:57
147216,425652,1069,151,89,2016-07-12 00:03:56,2016-07-12 00:03:56
147217,425653,693,142,72,2018-01-02 17:54:30,2018-01-02 17:54:30
147218,425654,1071,158,67,2014-12-04 02:33:52,2014-12-04 02:33:52
147219,425655,788,139,105,2017-06-20 17:45:29,2017-06-20 17:45:29
147220,425656,1123,156,79,2015-11-05 06:19:16,2015-11-05 06:19:16
147221,425657,734,148,62,2019-05-17 03:54:12,2019-05-17 03:54:12
147222,425658,777,167,100,2012-04-12 03:03:57,2012-04-12 03:03:57
147223,425659,866,161,119,2010-04-17 06:14:12,2010-04-17 06:14:12
147224,425660,840,166,78,2015-07-26 06:45:07,2015-07-26 06:45:07
147225,425661,1046,180,105,2015-09-11 12:00:44,2015-09-11 12:00:44
147226,425662,745,145,103,2017-02-13 17:26:09,2017-02-13 17:26:09
147227,425663,961,140,33,2012-11-25 03:25:08,2012-11-25 03:25:08
147228,425664,814,147,39,2015-10-06 03:44:36,2015-10-06 03:44:36
147229,425665,1144,138,118,2010-11-16 08:23:47,2010-11-16 08:23:47
147230,425666,674,181,123,2019-06-24 07:11:16,2019-06-24 07:11:16
147231,425667,843,169,102,2014-10-11 17:06:30,2014-10-11 17:06:30
147232,425668,812,176,121,2010-05-20 09:33:44,2010-05-20 09:33:44
147233,425669,1070,170,69,2014-08-25 07:24:14,2014-08-25 07:24:14
147234,425670,978,183,24,2011-08-02 21:13:28,2011-08-02 21:13:28
147235,425671,1184,154,103,2019-02-23 08:48:11,2019-02-23 08:48:11
147236,425672,616,177,96,2010-03-01 09:02:14,2010-03-01 09:02:14
147237,425673,807,146,113,2020-08-31 18:22:47,2020-08-31 18:22:47
147238,425674,1009,159,24,2013-09-15 22:57:30,2013-09-15 22:57:30
147239,425675,688,157,121,2015-10-19 00:26:36,2015-10-19 00:26:36
147240,425676,879,160,124,2019-09-19 11:19:41,2019-09-19 11:19:41
147241,425677,761,180,82,2019-10-31 00:51:03,2019-10-31 00:51:03
147242,425678,667,181,39,2013-03-23 22:36:53,2013-03-23 22:36:53
147243,425679,695,157,57,2011-01-18 20:08:15,2011-01-18 20:08:15
147244,425680,707,161,67,2017-10-04 21:48:11,2017-10-04 21:48:11
147245,425681,949,153,63,2013-04-11 20:29:47,2013-04-11 20:29:47
147246,425682,1067,148,22,2016-07-24 16:10:02,2016-07-24 16:10:02
147247,425683,849,169,56,2015-11-07 12:14:31,2015-11-07 12:14:31
147248,425684,962,185,126,2011-05-22 09:02:55,2011-05-22 09:02:55
147249,425685,616,134,94,2013-06-30 12:55:20,2013-06-30 12:55:20
147250,425686,1017,136,88,2012-07-21 21:11:03,2012-07-21 21:11:03
147251,425687,860,145,96,2018-06-07 01:17:12,2018-06-07 01:17:12
147252,425688,848,159,44,2017-03-20 06:53:47,2017-03-20 06:53:47
147253,425689,788,172,94,2011-05-21 15:53:50,2011-05-21 15:53:50
147254,425690,928,129,66,2015-01-22 20:39:05,2015-01-22 20:39:05
147255,425691,1145,184,44,2020-10-07 21:27:38,2020-10-07 21:27:38
147256,425692,827,158,92,2015-09-28 17:12:54,2015-09-28 17:12:54
147257,425693,1156,171,85,2016-02-10 13:00:55,2016-02-10 13:00:55
147258,425694,893,129,72,2018-12-29 07:57:02,2018-12-29 07:57:02
147259,425695,875,185,41,2015-12-31 11:54:28,2015-12-31 11:54:28
147260,425696,1021,133,104,2011-05-24 07:29:49,2011-05-24 07:29:49
147261,425697,820,154,61,2010-07-14 01:48:15,2010-07-14 01:48:15
147262,425698,836,135,31,2015-09-07 03:41:55,2015-09-07 03:41:55
147263,425699,1060,146,77,2014-05-24 04:34:01,2014-05-24 04:34:01
147264,425700,1090,175,83,2018-08-22 07:44:15,2018-08-22 07:44:15
147265,425701,746,130,87,2013-09-15 04:23:29,2013-09-15 04:23:29
147266,425702,615,147,80,2013-07-24 23:45:19,2013-07-24 23:45:19
147267,425703,1021,154,30,2013-07-14 18:58:45,2013-07-14 18:58:45
147268,425704,899,142,93,2017-02-17 16:38:47,2017-02-17 16:38:47
147269,425705,1130,160,108,2017-01-03 11:22:52,2017-01-03 11:22:52
147270,425706,1022,144,72,2019-05-24 12:14:24,2019-05-24 12:14:24
147271,425707,1033,152,82,2016-09-15 05:33:59,2016-09-15 05:33:59
147272,425708,768,143,111,2018-10-04 10:35:44,2018-10-04 10:35:44
147273,425709,1070,160,89,2010-12-09 09:08:45,2010-12-09 09:08:45
147274,425710,1040,159,89,2015-05-23 17:22:13,2015-05-23 17:22:13
147275,425711,775,170,109,2014-08-12 12:43:58,2014-08-12 12:43:58
147276,425712,919,136,129,2010-04-10 17:35:58,2010-04-10 17:35:58
147277,425713,651,175,90,2014-09-26 21:54:36,2014-09-26 21:54:36
147278,425714,1113,179,120,2019-10-23 14:29:28,2019-10-23 14:29:28
147279,425715,864,128,112,2016-01-26 14:01:45,2016-01-26 14:01:45
147280,425716,693,184,28,2014-07-25 12:38:19,2014-07-25 12:38:19
147281,425717,754,185,46,2019-08-25 01:32:09,2019-08-25 01:32:09
147282,425718,995,147,103,2017-01-26 19:21:54,2017-01-26 19:21:54
147283,425719,816,185,52,2013-07-13 22:52:46,2013-07-13 22:52:46
147284,425720,1158,159,25,2015-08-10 03:11:38,2015-08-10 03:11:38
147285,425721,1002,141,77,2019-10-30 04:09:13,2019-10-30 04:09:13
147286,425722,861,139,43,2012-09-07 16:48:38,2012-09-07 16:48:38
147287,425723,854,144,116,2016-03-04 18:11:02,2016-03-04 18:11:02
147288,425724,1173,175,83,2013-05-10 05:27:01,2013-05-10 05:27:01
147289,425725,745,158,103,2014-09-23 04:34:19,2014-09-23 04:34:19
147290,425726,1170,154,24,2012-05-05 10:09:35,2012-05-05 10:09:35
147291,425727,621,155,52,2013-02-25 10:38:43,2013-02-25 10:38:43
147292,425728,1004,135,66,2020-03-17 15:12:32,2020-03-17 15:12:32
147293,425729,613,171,54,2015-08-05 13:39:51,2015-08-05 13:39:51
147294,425730,1055,173,61,2020-10-13 19:35:39,2020-10-13 19:35:39
147295,425731,958,132,72,2015-09-09 18:27:44,2015-09-09 18:27:44
147296,425732,699,150,79,2016-02-26 06:11:20,2016-02-26 06:11:20
147297,425733,842,161,81,2019-10-22 18:45:00,2019-10-22 18:45:00
147298,425734,1028,154,68,2010-06-30 08:16:05,2010-06-30 08:16:05
147299,425735,663,137,25,2011-11-19 01:07:46,2011-11-19 01:07:46
147300,425736,924,134,77,2016-08-29 07:14:00,2016-08-29 07:14:00
147301,425737,707,141,94,2017-02-21 06:06:48,2017-02-21 06:06:48
147302,425738,739,153,25,2019-08-06 03:25:53,2019-08-06 03:25:53
147303,425739,777,177,87,2020-09-20 19:44:14,2020-09-20 19:44:14
147304,425740,1159,151,122,2011-07-25 18:15:36,2011-07-25 18:15:36
147305,425741,998,169,25,2012-05-31 16:41:51,2012-05-31 16:41:51
147306,425742,1001,129,69,2016-10-19 08:47:17,2016-10-19 08:47:17
147307,425743,1143,179,84,2018-11-27 13:38:43,2018-11-27 13:38:43
147308,425744,751,160,38,2015-02-21 07:35:50,2015-02-21 07:35:50
147309,425745,815,183,82,2019-10-26 15:45:30,2019-10-26 15:45:30
147310,425746,784,158,59,2019-07-02 12:46:48,2019-07-02 12:46:48
147311,425747,837,127,20,2019-11-10 23:43:05,2019-11-10 23:43:05
147312,425748,695,165,73,2015-11-10 07:48:25,2015-11-10 07:48:25
147313,425749,1048,176,60,2012-02-21 03:40:44,2012-02-21 03:40:44
147314,425750,620,149,103,2011-12-12 19:41:22,2011-12-12 19:41:22
147315,425751,644,184,102,2013-07-21 16:08:43,2013-07-21 16:08:43
147316,425752,887,184,91,2019-01-16 11:53:47,2019-01-16 11:53:47
147317,425753,685,141,30,2015-12-07 19:20:28,2015-12-07 19:20:28
147318,425754,602,167,55,2019-10-20 11:05:57,2019-10-20 11:05:57
147319,425755,721,146,67,2012-01-07 21:55:58,2012-01-07 21:55:58
147320,425756,723,151,94,2020-09-04 17:47:35,2020-09-04 17:47:35
147321,425757,808,152,74,2011-01-12 01:03:12,2011-01-12 01:03:12
147322,425758,847,173,104,2011-08-04 17:08:13,2011-08-04 17:08:13
147323,425759,817,173,101,2020-10-15 19:56:24,2020-10-15 19:56:24
147324,425760,653,149,92,2012-06-19 09:08:47,2012-06-19 09:08:47
147325,425761,898,168,106,2016-03-24 16:33:38,2016-03-24 16:33:38
147326,425762,753,178,127,2014-10-08 01:40:39,2014-10-08 01:40:39
147327,425763,964,178,74,2010-07-14 11:31:01,2010-07-14 11:31:01
147328,425764,720,158,113,2012-08-05 21:31:05,2012-08-05 21:31:05
147329,425765,965,139,87,2010-12-21 00:54:31,2010-12-21 00:54:31
147330,425766,639,146,104,2011-01-13 03:23:35,2011-01-13 03:23:35
147331,425767,1015,129,89,2017-09-02 19:19:26,2017-09-02 19:19:26
147332,425768,1065,142,84,2017-02-19 23:26:24,2017-02-19 23:26:24
147333,425769,1148,138,128,2020-09-13 21:39:18,2020-09-13 21:39:18
147334,425770,603,157,79,2018-12-09 20:33:58,2018-12-09 20:33:58
147335,425771,723,169,113,2011-03-26 21:55:10,2011-03-26 21:55:10
147336,425772,617,161,75,2019-05-06 04:05:27,2019-05-06 04:05:27
147337,425773,1027,154,29,2015-09-07 13:54:25,2015-09-07 13:54:25
147338,425774,619,134,99,2014-06-04 18:27:15,2014-06-04 18:27:15
147339,425775,1136,178,66,2018-01-06 22:29:33,2018-01-06 22:29:33
147340,425776,1021,155,78,2012-11-19 10:35:33,2012-11-19 10:35:33
147341,425777,841,162,89,2019-05-28 17:26:55,2019-05-28 17:26:55
147342,425778,1110,172,53,2010-04-09 18:45:28,2010-04-09 18:45:28
147343,425779,782,145,67,2014-01-03 22:55:14,2014-01-03 22:55:14
147344,425780,1181,133,60,2014-12-15 18:48:01,2014-12-15 18:48:01
147345,425781,676,137,111,2013-05-03 17:48:24,2013-05-03 17:48:24
147346,425782,1084,158,29,2010-01-14 17:20:10,2010-01-14 17:20:10
147347,425783,736,186,88,2013-09-12 10:41:32,2013-09-12 10:41:32
147348,425784,986,159,103,2014-08-17 17:28:41,2014-08-17 17:28:41
147349,425785,1046,150,103,2011-12-21 05:34:02,2011-12-21 05:34:02
147350,425786,1103,169,125,2010-11-10 00:18:46,2010-11-10 00:18:46
147351,425787,1199,147,122,2020-01-24 10:39:37,2020-01-24 10:39:37
147352,425788,912,186,124,2010-02-06 09:48:06,2010-02-06 09:48:06
147353,425789,640,154,45,2012-07-04 20:11:33,2012-07-04 20:11:33
147354,425790,771,156,53,2012-01-14 01:14:38,2012-01-14 01:14:38
147355,425791,846,154,58,2016-12-26 10:32:45,2016-12-26 10:32:45
147356,425792,1136,147,95,2020-12-11 01:37:24,2020-12-11 01:37:24
147357,425793,884,171,33,2013-05-05 05:00:58,2013-05-05 05:00:58
147358,425794,713,180,27,2016-05-19 10:17:21,2016-05-19 10:17:21
147359,425795,1056,153,101,2020-02-20 01:20:04,2020-02-20 01:20:04
147360,425796,706,139,61,2015-07-30 20:46:11,2015-07-30 20:46:11
147361,425797,646,175,49,2015-08-01 23:27:36,2015-08-01 23:27:36
147362,425798,1076,137,92,2010-05-29 03:39:40,2010-05-29 03:39:40
147363,425799,719,184,24,2019-10-20 05:33:17,2019-10-20 05:33:17
147364,425800,876,140,83,2015-10-24 00:55:41,2015-10-24 00:55:41
147365,425801,681,134,91,2020-09-26 15:17:20,2020-09-26 15:17:20
147366,425802,719,157,31,2012-04-20 08:33:28,2012-04-20 08:33:28
147367,425803,968,151,62,2020-01-08 23:00:32,2020-01-08 23:00:32
147368,425804,832,170,47,2014-02-21 12:59:26,2014-02-21 12:59:26
147369,425805,1141,163,26,2010-01-20 03:32:33,2010-01-20 03:32:33
147370,425806,966,176,61,2017-10-22 22:05:56,2017-10-22 22:05:56
147371,425807,654,150,79,2011-05-28 04:51:42,2011-05-28 04:51:42
147372,425808,1011,159,46,2018-06-29 19:39:51,2018-06-29 19:39:51
147373,425809,1153,169,28,2018-03-19 16:17:02,2018-03-19 16:17:02
147374,425810,940,167,93,2018-07-25 09:20:43,2018-07-25 09:20:43
147375,425811,1055,176,86,2013-07-29 01:21:20,2013-07-29 01:21:20
147376,425812,632,169,72,2015-09-01 17:45:09,2015-09-01 17:45:09
147377,425813,1188,170,127,2020-11-01 02:35:18,2020-11-01 02:35:18
147378,425814,1025,170,127,2018-03-10 09:15:33,2018-03-10 09:15:33
147379,425815,837,145,94,2017-11-07 14:26:32,2017-11-07 14:26:32
147380,425816,1190,186,35,2018-01-20 14:31:34,2018-01-20 14:31:34
147381,425817,781,150,22,2020-05-07 02:40:02,2020-05-07 02:40:02
147382,425818,684,165,116,2012-02-22 04:53:27,2012-02-22 04:53:27
147383,425819,1081,145,123,2011-10-05 14:03:57,2011-10-05 14:03:57
147384,425820,922,153,40,2010-04-19 19:16:28,2010-04-19 19:16:28
147385,425821,983,182,69,2019-10-22 01:57:05,2019-10-22 01:57:05
147386,425822,964,135,118,2010-01-19 13:54:28,2010-01-19 13:54:28
147387,425823,771,177,39,2020-05-11 09:14:58,2020-05-11 09:14:58
147388,425824,670,133,63,2020-07-15 09:55:51,2020-07-15 09:55:51
147389,425825,841,143,100,2018-03-18 02:12:43,2018-03-18 02:12:43
147390,425826,648,156,72,2014-02-13 20:49:27,2014-02-13 20:49:27
147391,425827,654,135,109,2015-08-09 03:36:45,2015-08-09 03:36:45
147392,425828,953,132,93,2019-12-10 23:11:18,2019-12-10 23:11:18
147393,425829,1141,184,75,2012-01-25 03:09:37,2012-01-25 03:09:37
147394,425830,712,159,118,2020-07-02 18:59:47,2020-07-02 18:59:47
147395,425831,946,177,101,2017-05-16 06:03:12,2017-05-16 06:03:12
147396,425832,1139,132,122,2015-08-06 09:46:12,2015-08-06 09:46:12
147397,425833,978,167,21,2016-04-01 01:30:30,2016-04-01 01:30:30
147398,425834,882,128,22,2015-09-30 11:25:39,2015-09-30 11:25:39
147399,425835,1055,127,63,2013-04-02 04:59:18,2013-04-02 04:59:18
147400,425836,947,161,117,2017-05-01 11:26:07,2017-05-01 11:26:07
147401,425837,623,163,127,2020-05-25 19:35:25,2020-05-25 19:35:25
147402,425838,638,170,50,2014-03-19 14:40:21,2014-03-19 14:40:21
147403,425839,980,159,73,2016-03-11 06:38:56,2016-03-11 06:38:56
147404,425840,657,130,101,2018-02-26 23:27:42,2018-02-26 23:27:42
147405,425841,769,152,22,2016-02-06 10:40:28,2016-02-06 10:40:28
147406,425842,845,157,61,2019-01-17 00:32:15,2019-01-17 00:32:15
147407,425843,897,181,22,2016-11-06 11:48:54,2016-11-06 11:48:54
147408,425844,980,181,127,2013-10-16 21:00:17,2013-10-16 21:00:17
147409,425845,901,128,78,2011-06-13 13:23:25,2011-06-13 13:23:25
147410,425846,1059,134,129,2014-11-07 09:31:12,2014-11-07 09:31:12
147411,425847,657,128,108,2015-03-05 10:48:25,2015-03-05 10:48:25
147412,425848,1108,128,42,2012-08-27 06:12:10,2012-08-27 06:12:10
147413,425849,1080,152,83,2011-04-26 15:27:01,2011-04-26 15:27:01
147414,425850,621,181,83,2019-01-18 06:19:58,2019-01-18 06:19:58
147415,425851,735,169,43,2014-10-06 07:02:58,2014-10-06 07:02:58
147416,425852,1040,147,98,2018-02-08 12:23:10,2018-02-08 12:23:10
147417,425853,963,131,25,2018-04-23 22:44:37,2018-04-23 22:44:37
147418,425854,656,131,129,2017-03-01 15:27:14,2017-03-01 15:27:14
147419,425855,873,131,45,2012-09-17 10:03:52,2012-09-17 10:03:52
147420,425856,1012,139,97,2011-12-23 04:08:40,2011-12-23 04:08:40
147421,425857,1175,133,129,2014-11-22 04:56:15,2014-11-22 04:56:15
147422,425858,1001,131,42,2010-02-10 12:25:44,2010-02-10 12:25:44
147423,425859,1113,156,29,2015-08-11 07:31:52,2015-08-11 07:31:52
147424,425860,1055,147,48,2012-03-14 09:11:37,2012-03-14 09:11:37
147425,425861,1136,165,60,2010-08-24 15:07:43,2010-08-24 15:07:43
147426,425862,695,144,119,2019-01-05 08:18:47,2019-01-05 08:18:47
147427,425863,726,173,128,2014-07-13 08:49:07,2014-07-13 08:49:07
147428,425864,611,180,99,2017-01-09 06:35:34,2017-01-09 06:35:34
147429,425865,907,181,79,2015-12-12 03:35:25,2015-12-12 03:35:25
147430,425866,886,153,61,2010-08-06 21:47:35,2010-08-06 21:47:35
147431,425867,720,128,126,2017-11-08 07:44:38,2017-11-08 07:44:38
147432,425868,970,154,81,2018-06-30 06:27:27,2018-06-30 06:27:27
147433,425869,1169,155,122,2017-02-11 19:25:51,2017-02-11 19:25:51
147434,425870,718,174,98,2019-04-15 22:08:48,2019-04-15 22:08:48
147435,425871,1022,148,47,2010-06-24 11:22:31,2010-06-24 11:22:31
147436,425872,960,158,43,2012-05-19 09:46:05,2012-05-19 09:46:05
147437,425873,1190,129,31,2011-08-12 14:19:42,2011-08-12 14:19:42
147438,425874,708,160,90,2010-02-13 23:08:31,2010-02-13 23:08:31
147439,425875,1126,138,104,2016-05-29 01:53:16,2016-05-29 01:53:16
147440,425876,745,136,122,2014-05-25 20:03:54,2014-05-25 20:03:54
147441,425877,1091,130,85,2015-01-13 16:41:06,2015-01-13 16:41:06
147442,425878,930,128,21,2015-12-14 05:33:14,2015-12-14 05:33:14
147443,425879,1006,153,114,2017-09-14 10:18:43,2017-09-14 10:18:43
147444,425880,768,181,104,2015-11-25 12:45:26,2015-11-25 12:45:26
147445,425881,1201,128,20,2011-11-25 00:06:50,2011-11-25 00:06:50
147446,425882,626,184,22,2010-10-22 01:24:48,2010-10-22 01:24:48
147447,425883,962,135,110,2010-04-26 22:10:12,2010-04-26 22:10:12
147448,425884,692,184,93,2016-12-29 01:14:48,2016-12-29 01:14:48
147449,425885,1112,176,117,2014-09-18 06:37:59,2014-09-18 06:37:59
147450,425886,1016,129,67,2018-10-19 11:32:24,2018-10-19 11:32:24
147451,425887,965,158,121,2016-04-08 20:17:05,2016-04-08 20:17:05
147452,425888,1074,145,108,2018-04-09 22:32:44,2018-04-09 22:32:44
147453,425889,975,149,40,2020-01-12 18:40:34,2020-01-12 18:40:34
147454,425890,807,155,103,2010-11-03 06:02:28,2010-11-03 06:02:28
147455,425891,770,150,58,2020-07-17 17:37:50,2020-07-17 17:37:50
147456,425892,1053,186,29,2015-08-11 09:56:43,2015-08-11 09:56:43
147457,425893,914,167,113,2010-07-06 21:51:49,2010-07-06 21:51:49
147458,425894,965,154,51,2013-09-05 21:42:20,2013-09-05 21:42:20
147459,425895,1004,179,110,2017-03-30 13:26:00,2017-03-30 13:26:00
147460,425896,775,174,26,2014-01-16 21:37:20,2014-01-16 21:37:20
147461,425897,884,129,104,2012-02-20 16:24:52,2012-02-20 16:24:52
147462,425898,700,142,88,2013-01-11 22:04:41,2013-01-11 22:04:41
147463,425899,663,171,71,2016-10-28 02:37:56,2016-10-28 02:37:56
147464,425900,1034,138,120,2013-09-25 14:08:31,2013-09-25 14:08:31
147465,425901,1147,177,107,2020-10-09 09:10:30,2020-10-09 09:10:30
147466,425902,935,135,81,2019-07-15 03:11:31,2019-07-15 03:11:31
147467,425903,686,137,113,2014-09-30 18:25:07,2014-09-30 18:25:07
147468,425904,1083,179,116,2011-09-10 16:54:32,2011-09-10 16:54:32
147469,425905,1152,181,122,2015-06-29 02:00:22,2015-06-29 02:00:22
147470,425906,1041,183,77,2020-01-02 06:31:52,2020-01-02 06:31:52
147471,425907,714,179,44,2018-10-22 19:36:41,2018-10-22 19:36:41
147472,425908,1193,150,59,2014-01-29 12:45:24,2014-01-29 12:45:24
147473,425909,880,132,102,2014-03-07 17:55:01,2014-03-07 17:55:01
147474,425910,882,148,129,2010-04-06 23:46:35,2010-04-06 23:46:35
147475,425911,627,169,26,2020-08-23 13:06:14,2020-08-23 13:06:14
147476,425912,746,159,125,2019-01-24 00:50:31,2019-01-24 00:50:31
147477,425913,649,151,32,2012-04-10 11:42:41,2012-04-10 11:42:41
147478,425914,1062,164,53,2010-08-26 23:02:27,2010-08-26 23:02:27
147479,425915,1001,156,57,2020-06-23 16:47:52,2020-06-23 16:47:52
147480,425916,943,175,68,2010-11-14 04:28:55,2010-11-14 04:28:55
147481,425917,1020,165,129,2018-03-18 04:53:25,2018-03-18 04:53:25
147482,425918,855,145,48,2020-03-06 06:51:32,2020-03-06 06:51:32
147483,425919,978,152,32,2010-02-25 14:51:51,2010-02-25 14:51:51
147484,425920,634,185,119,2016-02-16 17:45:16,2016-02-16 17:45:16
147485,425921,1117,144,63,2011-02-17 08:33:48,2011-02-17 08:33:48
147486,425922,941,151,48,2018-02-14 12:32:54,2018-02-14 12:32:54
147487,425923,633,149,91,2011-07-21 22:52:38,2011-07-21 22:52:38
147488,425924,1184,138,27,2018-11-01 07:22:07,2018-11-01 07:22:07
147489,425925,718,149,52,2014-11-03 11:30:51,2014-11-03 11:30:51
147490,425926,870,137,105,2019-07-03 10:03:04,2019-07-03 10:03:04
147491,425927,1201,133,99,2014-01-21 02:47:33,2014-01-21 02:47:33
147492,425928,699,158,109,2014-03-03 18:17:12,2014-03-03 18:17:12
147493,425929,667,157,37,2015-12-12 04:08:41,2015-12-12 04:08:41
147494,425930,794,130,79,2017-06-08 23:33:55,2017-06-08 23:33:55
147495,425931,977,134,42,2019-12-20 20:16:54,2019-12-20 20:16:54
147496,425932,693,149,63,2014-12-03 20:38:25,2014-12-03 20:38:25
147497,425933,883,152,23,2020-07-09 05:51:06,2020-07-09 05:51:06
147498,425934,650,135,23,2016-04-24 15:47:00,2016-04-24 15:47:00
147499,425935,1167,132,48,2017-10-17 16:17:04,2017-10-17 16:17:04
147500,425936,1191,128,95,2019-03-26 01:09:10,2019-03-26 01:09:10
147501,425937,718,147,125,2018-04-30 20:45:41,2018-04-30 20:45:41
147502,425938,707,153,35,2010-10-12 05:49:37,2010-10-12 05:49:37
147503,425939,996,148,79,2012-06-23 17:22:06,2012-06-23 17:22:06
147504,425940,852,131,122,2018-07-02 11:23:29,2018-07-02 11:23:29
147505,425941,609,133,58,2018-04-24 11:12:05,2018-04-24 11:12:05
147506,425942,1182,154,77,2019-10-28 01:02:47,2019-10-28 01:02:47
147507,425943,1046,143,91,2015-02-28 05:26:08,2015-02-28 05:26:08
147508,425944,617,163,120,2016-01-18 09:30:03,2016-01-18 09:30:03
147509,425945,1182,155,81,2013-12-05 02:43:35,2013-12-05 02:43:35
147510,425946,716,133,51,2011-11-02 16:36:57,2011-11-02 16:36:57
147511,425947,1125,169,68,2019-07-24 20:20:09,2019-07-24 20:20:09
147512,425948,906,180,81,2016-11-05 04:06:31,2016-11-05 04:06:31
147513,425949,732,177,65,2013-08-16 09:48:16,2013-08-16 09:48:16
147514,425950,888,128,53,2012-03-21 15:38:22,2012-03-21 15:38:22
147515,425951,648,148,72,2014-09-05 10:26:54,2014-09-05 10:26:54
147516,425952,965,176,32,2016-07-07 08:11:47,2016-07-07 08:11:47
147517,425953,692,141,95,2018-02-21 11:59:51,2018-02-21 11:59:51
147518,425954,1139,166,54,2020-04-02 13:26:09,2020-04-02 13:26:09
147519,425955,974,164,100,2011-07-20 22:53:40,2011-07-20 22:53:40
147520,425956,623,136,86,2017-08-27 22:39:29,2017-08-27 22:39:29
147521,425957,772,153,126,2016-03-11 10:59:59,2016-03-11 10:59:59
147522,425958,685,181,64,2015-08-17 20:42:17,2015-08-17 20:42:17
147523,425959,801,153,66,2017-03-09 20:26:44,2017-03-09 20:26:44
147524,425960,971,132,35,2014-12-01 20:49:54,2014-12-01 20:49:54
147525,425961,957,151,38,2011-01-31 17:01:03,2011-01-31 17:01:03
147526,425962,728,166,37,2012-06-05 06:37:28,2012-06-05 06:37:28
147527,425963,639,158,30,2016-05-26 05:32:44,2016-05-26 05:32:44
147528,425964,776,165,58,2018-06-28 00:07:11,2018-06-28 00:07:11
147529,425965,861,161,65,2020-07-16 06:54:35,2020-07-16 06:54:35
147530,425966,1041,145,91,2010-03-28 02:06:58,2010-03-28 02:06:58
147531,425967,1080,136,67,2011-07-21 11:20:09,2011-07-21 11:20:09
147532,425968,918,151,34,2014-07-30 04:03:20,2014-07-30 04:03:20
147533,425969,1037,130,52,2011-04-12 06:22:50,2011-04-12 06:22:50
147534,425970,840,182,128,2016-05-24 14:10:03,2016-05-24 14:10:03
147535,425971,915,171,99,2014-05-03 11:25:10,2014-05-03 11:25:10
147536,425972,901,155,102,2019-03-25 23:08:09,2019-03-25 23:08:09
147537,425973,846,186,75,2014-04-26 04:51:41,2014-04-26 04:51:41
147538,425974,778,149,74,2019-10-25 08:22:57,2019-10-25 08:22:57
147539,425975,721,172,78,2014-08-12 04:53:28,2014-08-12 04:53:28
147540,425976,1037,156,118,2017-10-15 09:35:35,2017-10-15 09:35:35
147541,425977,726,183,71,2017-02-05 12:40:40,2017-02-05 12:40:40
147542,425978,872,133,37,2020-02-27 12:07:19,2020-02-27 12:07:19
147543,425979,795,173,78,2017-05-22 23:29:07,2017-05-22 23:29:07
147544,425980,1018,143,83,2018-12-23 18:40:18,2018-12-23 18:40:18
147545,425981,719,133,129,2016-02-26 06:01:22,2016-02-26 06:01:22
147546,425982,1197,153,42,2017-04-11 06:39:04,2017-04-11 06:39:04
147547,425983,955,183,105,2012-05-19 15:54:49,2012-05-19 15:54:49
147548,425984,652,156,91,2017-04-14 07:11:12,2017-04-14 07:11:12
147549,425985,1092,134,38,2016-01-22 10:15:59,2016-01-22 10:15:59
147550,425986,1017,168,56,2014-11-24 15:43:40,2014-11-24 15:43:40
147551,425987,1093,154,23,2017-01-31 17:00:07,2017-01-31 17:00:07
147552,425988,609,173,88,2010-06-22 21:09:57,2010-06-22 21:09:57
147553,425989,987,180,106,2018-10-06 20:20:33,2018-10-06 20:20:33
147554,425990,1063,171,105,2020-08-07 01:24:57,2020-08-07 01:24:57
147555,425991,1148,180,61,2013-06-04 18:56:30,2013-06-04 18:56:30
147556,425992,634,148,41,2016-06-05 07:43:12,2016-06-05 07:43:12
147557,425993,675,167,70,2016-10-05 18:16:46,2016-10-05 18:16:46
147558,425994,1071,159,54,2012-08-09 05:02:11,2012-08-09 05:02:11
147559,425995,758,134,89,2013-04-15 09:29:57,2013-04-15 09:29:57
147560,425996,1173,178,125,2010-10-17 12:35:05,2010-10-17 12:35:05
147561,425997,1178,152,113,2015-05-19 18:47:44,2015-05-19 18:47:44
147562,425998,669,170,44,2014-06-30 12:00:51,2014-06-30 12:00:51
