paymentId,rentalId,customerId,py_staffId,amount,paymentDate,py_lastUpdate
138030,416466,654,141,67,3/31/2020 8:20,3/31/2020 8:20
138031,416467,937,135,94,12/31/2019 12:02,12/31/2019 12:02
138032,416468,916,153,44,5/29/2014 0:14,5/29/2014 0:14
138033,416469,1084,162,101,7/28/2015 11:05,7/28/2015 11:05
138034,416470,853,156,20,12/1/2018 14:47,12/1/2018 14:47
138035,416471,790,132,48,11/23/2014 10:05,11/23/2014 10:05
138036,416472,704,136,75,12/2/2017 10:35,12/2/2017 10:35
138037,416473,753,136,65,1/18/2020 5:03,1/18/2020 5:03
138038,416474,1024,149,49,10/18/2014 14:01,10/18/2014 14:01
138039,416475,857,151,22,3/9/2020 2:26,3/9/2020 2:26
138040,416476,731,132,114,6/1/2018 22:21,6/1/2018 22:21
138041,416477,1110,149,96,3/1/2015 7:38,3/1/2015 7:38
138042,416478,717,160,41,8/27/2012 8:14,8/27/2012 8:14
138043,416479,958,176,41,7/23/2015 4:35,7/23/2015 4:35
138044,416480,604,152,77,11/1/2013 18:34,11/1/2013 18:34
138045,416481,1016,149,35,1/8/2017 16:43,1/8/2017 16:43
138046,416482,681,149,128,6/22/2019 17:41,6/22/2019 17:41
138047,416483,1023,175,24,8/25/2012 0:12,8/25/2012 0:12
138048,416484,665,130,100,12/10/2016 12:11,12/10/2016 12:11
138049,416485,945,148,83,3/25/2020 17:27,3/25/2020 17:27
138050,416486,1155,175,69,11/21/2020 11:01,11/21/2020 11:01
138051,416487,911,178,130,10/21/2016 12:23,10/21/2016 12:23
138052,416488,681,150,109,9/3/2017 11:28,9/3/2017 11:28
138053,416489,604,185,123,3/19/2015 10:26,3/19/2015 10:26
138054,416490,908,128,106,4/15/2014 0:08,4/15/2014 0:08
138055,416491,1038,156,110,9/6/2015 23:14,9/6/2015 23:14
138056,416492,728,175,100,5/2/2013 10:15,5/2/2013 10:15
138057,416493,817,178,121,1/5/2015 19:12,1/5/2015 19:12
138058,416494,760,154,74,12/2/2010 3:47,12/2/2010 3:47
138059,416495,1119,186,53,12/24/2019 3:13,12/24/2019 3:13
138060,416496,986,179,61,5/1/2016 4:22,5/1/2016 4:22
138061,416497,641,186,55,8/11/2019 5:55,8/11/2019 5:55
138062,416498,734,177,101,10/14/2019 7:00,10/14/2019 7:00
138063,416499,828,134,22,11/12/2011 22:56,11/12/2011 22:56
138064,416500,998,128,55,9/25/2015 8:06,9/25/2015 8:06
138065,416501,1115,137,100,3/29/2012 17:45,3/29/2012 17:45
138066,416502,636,154,23,1/7/2017 22:40,1/7/2017 22:40
138067,416503,811,130,74,11/22/2020 12:09,11/22/2020 12:09
138068,416504,877,164,109,3/25/2020 21:34,3/25/2020 21:34
138069,416505,968,152,130,7/14/2018 6:49,7/14/2018 6:49
138070,416506,917,129,53,6/18/2011 22:18,6/18/2011 22:18
138071,416507,837,141,123,1/16/2013 0:27,1/16/2013 0:27
138072,416508,727,155,97,12/26/2019 7:41,12/26/2019 7:41
138073,416509,793,179,78,1/3/2015 17:34,1/3/2015 17:34
138074,416510,892,169,44,2/24/2013 5:33,2/24/2013 5:33
138075,416511,1070,183,29,9/15/2020 18:24,9/15/2020 18:24
138076,416512,796,172,41,11/21/2010 2:48,11/21/2010 2:48
138077,416513,606,162,40,3/9/2015 13:20,3/9/2015 13:20
138078,416514,615,145,60,8/12/2013 1:46,8/12/2013 1:46
138079,416515,1196,145,42,10/13/2014 23:05,10/13/2014 23:05
138080,416516,870,129,64,9/6/2012 7:07,9/6/2012 7:07
138081,416517,710,182,43,1/16/2019 1:33,1/16/2019 1:33
138082,416518,1125,159,67,7/13/2016 5:48,7/13/2016 5:48
138083,416519,1038,132,40,12/24/2015 16:16,12/24/2015 16:16
138084,416520,988,171,64,1/12/2020 16:23,1/12/2020 16:23
138085,416521,1064,150,58,11/7/2017 20:05,11/7/2017 20:05
138086,416522,625,169,101,7/30/2010 8:38,7/30/2010 8:38
138087,416523,1124,164,43,9/28/2015 23:54,9/28/2015 23:54
138088,416524,962,172,127,4/10/2011 7:14,4/10/2011 7:14
138089,416525,1167,180,42,5/8/2015 8:55,5/8/2015 8:55
138090,416526,723,142,30,2/1/2020 16:10,2/1/2020 16:10
138091,416527,751,132,117,4/13/2017 8:00,4/13/2017 8:00
138092,416528,1045,174,105,10/23/2020 12:03,10/23/2020 12:03
138093,416529,756,182,67,3/5/2012 5:05,3/5/2012 5:05
138094,416530,762,159,41,2/23/2018 3:24,2/23/2018 3:24
138095,416531,610,167,130,12/10/2012 19:35,12/10/2012 19:35
138096,416532,1095,140,56,3/22/2020 0:20,3/22/2020 0:20
138097,416533,603,163,21,1/7/2019 1:44,1/7/2019 1:44
138098,416534,875,159,35,1/4/2017 3:44,1/4/2017 3:44
138099,416535,636,162,127,8/19/2017 10:54,8/19/2017 10:54
138100,416536,1095,176,89,1/8/2019 19:42,1/8/2019 19:42
138101,416537,850,176,50,10/2/2012 6:04,10/2/2012 6:04
138102,416538,760,170,93,5/13/2018 17:23,5/13/2018 17:23
138103,416539,1119,186,127,4/9/2017 15:04,4/9/2017 15:04
138104,416540,631,145,27,8/2/2020 15:28,8/2/2020 15:28
138105,416541,631,179,126,11/4/2013 20:33,11/4/2013 20:33
138106,416542,947,151,82,5/20/2011 18:24,5/20/2011 18:24
138107,416543,643,135,66,8/26/2019 19:35,8/26/2019 19:35
138108,416544,662,147,110,8/3/2011 7:50,8/3/2011 7:50
138109,416545,791,140,78,12/1/2011 18:16,12/1/2011 18:16
138110,416546,879,168,77,11/26/2019 21:59,11/26/2019 21:59
138111,416547,625,163,42,12/4/2012 19:54,12/4/2012 19:54
138112,416548,982,182,77,7/14/2015 21:25,7/14/2015 21:25
138113,416549,1090,182,76,5/5/2012 9:20,5/5/2012 9:20
138114,416550,715,157,93,10/7/2014 20:36,10/7/2014 20:36
138115,416551,887,176,118,3/27/2014 0:23,3/27/2014 0:23
138116,416552,1104,158,25,9/28/2017 8:53,9/28/2017 8:53
138117,416553,800,145,50,9/1/2011 13:12,9/1/2011 13:12
138118,416554,699,179,97,3/21/2018 23:41,3/21/2018 23:41
138119,416555,691,173,87,1/9/2010 1:47,1/9/2010 1:47
138120,416556,841,170,21,8/11/2011 5:51,8/11/2011 5:51
138121,416557,1181,142,97,5/18/2016 21:39,5/18/2016 21:39
138122,416558,1177,153,69,3/28/2015 12:21,3/28/2015 12:21
138123,416559,983,174,103,5/1/2012 13:52,5/1/2012 13:52
138124,416560,953,186,76,5/21/2016 4:22,5/21/2016 4:22
138125,416561,853,147,70,12/19/2014 23:06,12/19/2014 23:06
138126,416562,629,168,98,5/13/2011 13:15,5/13/2011 13:15
138127,416563,1002,161,46,11/16/2020 6:27,11/16/2020 6:27
138128,416564,1081,160,61,5/31/2020 14:33,5/31/2020 14:33
138129,416565,686,177,108,2/23/2018 1:33,2/23/2018 1:33
138130,416566,1081,174,61,10/11/2016 5:56,10/11/2016 5:56
138131,416567,1063,161,47,5/6/2018 5:24,5/6/2018 5:24
138132,416568,745,132,56,4/19/2020 15:28,4/19/2020 15:28
138133,416569,794,175,29,5/20/2016 6:19,5/20/2016 6:19
138134,416570,807,147,81,10/22/2013 8:00,10/22/2013 8:00
138135,416571,1084,154,31,5/28/2015 8:51,5/28/2015 8:51
138136,416572,763,135,121,4/29/2019 21:43,4/29/2019 21:43
138137,416573,1102,164,71,10/20/2015 4:23,10/20/2015 4:23
138138,416574,835,180,107,3/1/2015 14:53,3/1/2015 14:53
138139,416575,993,136,110,4/18/2011 18:57,4/18/2011 18:57
138140,416576,1107,135,105,7/4/2016 6:53,7/4/2016 6:53
138141,416577,894,149,28,2/25/2012 11:04,2/25/2012 11:04
138142,416578,1113,174,74,5/30/2016 20:00,5/30/2016 20:00
138143,416579,1021,186,109,6/24/2011 12:39,6/24/2011 12:39
138144,416580,822,165,112,7/31/2012 12:33,7/31/2012 12:33
138145,416581,825,146,21,9/1/2020 15:31,9/1/2020 15:31
138146,416582,1062,178,32,1/14/2011 4:53,1/14/2011 4:53
138147,416583,1146,142,85,10/19/2014 22:28,10/19/2014 22:28
138148,416584,719,137,88,5/23/2015 9:34,5/23/2015 9:34
138149,416585,1003,143,50,12/9/2015 9:38,12/9/2015 9:38
138150,416586,1014,160,117,7/13/2018 1:41,7/13/2018 1:41
138151,416587,899,145,129,7/8/2018 11:20,7/8/2018 11:20
138152,416588,683,172,76,5/28/2018 11:30,5/28/2018 11:30
138153,416589,655,135,123,3/16/2016 22:16,3/16/2016 22:16
138154,416590,1062,162,94,3/3/2011 3:15,3/3/2011 3:15
138155,416591,1034,186,111,7/12/2014 18:18,7/12/2014 18:18
138156,416592,669,129,129,4/9/2016 9:41,4/9/2016 9:41
138157,416593,768,167,66,11/30/2018 10:58,11/30/2018 10:58
138158,416594,668,142,73,11/9/2020 12:35,11/9/2020 12:35
138159,416595,797,177,41,3/3/2016 12:33,3/3/2016 12:33
138160,416596,844,153,89,9/22/2014 1:41,9/22/2014 1:41
138161,416597,1072,140,121,2/10/2014 3:04,2/10/2014 3:04
138162,416598,799,127,101,8/4/2015 10:32,8/4/2015 10:32
138163,416599,756,163,23,5/19/2012 12:19,5/19/2012 12:19
138164,416600,813,141,56,5/1/2012 16:18,5/1/2012 16:18
138165,416601,1190,134,29,3/19/2011 15:04,3/19/2011 15:04
138166,416602,725,134,117,8/14/2017 3:30,8/14/2017 3:30
138167,416603,1014,160,40,1/11/2018 17:29,1/11/2018 17:29
138168,416604,810,164,58,11/9/2015 11:36,11/9/2015 11:36
138169,416605,870,140,118,3/20/2011 20:25,3/20/2011 20:25
138170,416606,787,182,34,9/26/2016 4:49,9/26/2016 4:49
138171,416607,786,131,103,11/14/2020 13:05,11/14/2020 13:05
138172,416608,1117,141,58,10/8/2015 21:52,10/8/2015 21:52
138173,416609,928,136,96,8/30/2016 0:51,8/30/2016 0:51
138174,416610,771,164,38,10/18/2014 18:51,10/18/2014 18:51
138175,416611,1167,156,118,6/25/2019 23:31,6/25/2019 23:31
138176,416612,857,170,96,8/22/2012 18:32,8/22/2012 18:32
138177,416613,950,129,84,4/14/2020 18:37,4/14/2020 18:37
138178,416614,988,165,125,10/5/2019 20:08,10/5/2019 20:08
138179,416615,759,134,63,5/24/2017 22:57,5/24/2017 22:57
138180,416616,1150,175,82,11/13/2016 13:31,11/13/2016 13:31
138181,416617,752,137,53,9/27/2018 9:08,9/27/2018 9:08
138182,416618,1125,133,73,1/3/2017 10:14,1/3/2017 10:14
138183,416619,915,133,120,10/4/2018 21:10,10/4/2018 21:10
138184,416620,724,144,84,4/25/2015 9:02,4/25/2015 9:02
138185,416621,1183,127,123,7/7/2016 9:20,7/7/2016 9:20
138186,416622,960,182,121,7/26/2016 0:27,7/26/2016 0:27
138187,416623,676,142,42,5/5/2018 19:51,5/5/2018 19:51
138188,416624,865,144,78,5/28/2020 17:07,5/28/2020 17:07
138189,416625,874,180,64,12/23/2010 13:05,12/23/2010 13:05
138190,416626,830,171,78,9/6/2010 2:55,9/6/2010 2:55
138191,416627,747,176,115,4/29/2012 6:19,4/29/2012 6:19
138192,416628,991,165,128,1/3/2013 9:43,1/3/2013 9:43
138193,416629,1141,128,107,5/1/2020 5:15,5/1/2020 5:15
138194,416630,910,167,128,12/20/2012 8:08,12/20/2012 8:08
138195,416631,1082,138,50,5/5/2018 15:07,5/5/2018 15:07
138196,416632,928,137,52,2/17/2012 23:04,2/17/2012 23:04
138197,416633,1098,163,51,11/11/2010 9:59,11/11/2010 9:59
138198,416634,1011,157,118,7/30/2013 4:05,7/30/2013 4:05
138199,416635,791,156,24,9/1/2010 15:43,9/1/2010 15:43
138200,416636,640,177,64,5/31/2015 18:50,5/31/2015 18:50
138201,416637,795,176,93,9/27/2016 2:31,9/27/2016 2:31
138202,416638,843,147,123,6/26/2014 1:38,6/26/2014 1:38
138203,416639,1126,154,84,4/6/2011 22:44,4/6/2011 22:44
138204,416640,1046,148,62,7/7/2012 12:34,7/7/2012 12:34
138205,416641,1144,173,117,3/22/2016 0:37,3/22/2016 0:37
138206,416642,942,132,115,6/13/2019 6:33,6/13/2019 6:33
138207,416643,971,147,73,3/9/2011 7:52,3/9/2011 7:52
138208,416644,1161,161,34,9/12/2020 2:03,9/12/2020 2:03
138209,416645,1003,152,46,5/9/2017 11:35,5/9/2017 11:35
138210,416646,843,130,130,10/27/2017 18:12,10/27/2017 18:12
138211,416647,837,172,116,11/17/2014 8:53,11/17/2014 8:53
138212,416648,747,130,24,5/3/2012 20:39,5/3/2012 20:39
138213,416649,1010,178,66,1/11/2020 13:51,1/11/2020 13:51
138214,416650,779,131,41,11/24/2015 11:06,11/24/2015 11:06
138215,416651,1021,127,107,6/6/2018 12:53,6/6/2018 12:53
138216,416652,809,157,83,10/21/2011 16:35,10/21/2011 16:35
138217,416653,997,146,81,1/15/2011 11:57,1/15/2011 11:57
138218,416654,987,160,114,12/8/2014 6:58,12/8/2014 6:58
138219,416655,1148,134,33,7/13/2012 18:36,7/13/2012 18:36
138220,416656,874,136,106,2/18/2013 0:58,2/18/2013 0:58
138221,416657,978,150,101,4/14/2013 11:08,4/14/2013 11:08
138222,416658,655,181,106,4/15/2016 20:55,4/15/2016 20:55
138223,416659,919,178,32,5/28/2014 22:49,5/28/2014 22:49
138224,416660,875,171,76,1/23/2017 5:55,1/23/2017 5:55
138225,416661,1075,171,46,5/25/2020 7:08,5/25/2020 7:08
138226,416662,1121,148,81,7/21/2019 16:45,7/21/2019 16:45
138227,416663,994,179,68,7/25/2020 16:08,7/25/2020 16:08
138228,416664,1026,182,38,10/14/2018 19:57,10/14/2018 19:57
138229,416665,1133,164,108,3/27/2016 18:20,3/27/2016 18:20
138230,416666,792,178,72,8/31/2016 5:23,8/31/2016 5:23
138231,416667,1014,145,112,8/29/2013 14:56,8/29/2013 14:56
138232,416668,1143,141,87,11/4/2014 14:05,11/4/2014 14:05
138233,416669,622,161,111,2/23/2011 13:52,2/23/2011 13:52
138234,416670,1023,130,86,10/8/2016 1:55,10/8/2016 1:55
138235,416671,988,129,57,1/1/2014 12:53,1/1/2014 12:53
138236,416672,863,176,81,4/15/2017 10:17,4/15/2017 10:17
138237,416673,1158,129,43,12/26/2015 0:33,12/26/2015 0:33
138238,416674,735,170,115,11/18/2012 13:53,11/18/2012 13:53
138239,416675,681,127,69,9/22/2018 15:03,9/22/2018 15:03
138240,416676,983,156,82,11/26/2013 5:03,11/26/2013 5:03
138241,416677,716,164,124,4/25/2019 1:03,4/25/2019 1:03
138242,416678,1199,153,61,2/16/2020 13:21,2/16/2020 13:21
138243,416679,1099,152,48,8/17/2017 23:13,8/17/2017 23:13
138244,416680,925,147,58,9/9/2016 22:23,9/9/2016 22:23
138245,416681,897,152,54,9/5/2019 2:56,9/5/2019 2:56
138246,416682,719,167,38,6/13/2015 2:33,6/13/2015 2:33
138247,416683,826,155,111,2/10/2014 1:39,2/10/2014 1:39
138248,416684,796,165,33,3/22/2013 20:41,3/22/2013 20:41
138249,416685,1005,181,81,12/29/2017 2:46,12/29/2017 2:46
138250,416686,987,182,124,7/1/2014 23:16,7/1/2014 23:16
138251,416687,631,180,43,11/22/2010 16:07,11/22/2010 16:07
138252,416688,1100,134,27,6/20/2013 23:44,6/20/2013 23:44
138253,416689,1023,156,75,4/9/2010 16:28,4/9/2010 16:28
138254,416690,1107,139,89,3/29/2015 4:02,3/29/2015 4:02
138255,416691,833,148,118,7/25/2018 13:22,7/25/2018 13:22
138256,416692,677,147,55,11/7/2011 16:29,11/7/2011 16:29
138257,416693,1001,159,27,11/18/2012 23:59,11/18/2012 23:59
138258,416694,1001,139,40,6/2/2018 19:52,6/2/2018 19:52
138259,416695,1174,165,45,4/19/2020 21:10,4/19/2020 21:10
138260,416696,793,162,30,5/3/2013 13:04,5/3/2013 13:04
138261,416697,819,166,125,3/21/2020 16:54,3/21/2020 16:54
138262,416698,727,178,76,1/15/2013 6:35,1/15/2013 6:35
138263,416699,919,141,25,7/15/2019 1:41,7/15/2019 1:41
138264,416700,961,185,57,2/10/2020 14:14,2/10/2020 14:14
138265,416701,711,168,42,7/31/2015 13:37,7/31/2015 13:37
138266,416702,1030,150,90,10/7/2013 22:08,10/7/2013 22:08
138267,416703,908,141,20,9/29/2013 20:37,9/29/2013 20:37
138268,416704,655,147,101,3/12/2012 4:43,3/12/2012 4:43
138269,416705,1107,142,21,4/18/2012 5:50,4/18/2012 5:50
138270,416706,1064,173,22,10/21/2012 14:01,10/21/2012 14:01
138271,416707,1195,138,83,7/11/2014 1:33,7/11/2014 1:33
138272,416708,794,174,125,2/23/2018 10:45,2/23/2018 10:45
138273,416709,992,142,50,12/15/2018 3:52,12/15/2018 3:52
138274,416710,1182,157,50,9/23/2017 0:35,9/23/2017 0:35
138275,416711,616,141,20,6/20/2014 4:28,6/20/2014 4:28
138276,416712,656,146,69,3/24/2016 1:38,3/24/2016 1:38
138277,416713,1150,153,68,1/9/2018 6:58,1/9/2018 6:58
138278,416714,1072,128,51,3/20/2019 12:33,3/20/2019 12:33
138279,416715,826,131,21,2/23/2013 9:35,2/23/2013 9:35
138280,416716,606,141,37,2/26/2013 6:05,2/26/2013 6:05
138281,416717,870,161,35,5/11/2019 22:05,5/11/2019 22:05
138282,416718,1118,140,90,10/17/2020 5:03,10/17/2020 5:03
138283,416719,1029,160,48,2/24/2016 3:57,2/24/2016 3:57
138284,416720,1171,177,65,9/9/2020 23:10,9/9/2020 23:10
138285,416721,1147,179,69,4/25/2019 8:08,4/25/2019 8:08
138286,416722,1055,184,130,5/28/2010 9:02,5/28/2010 9:02
138287,416723,764,177,24,11/25/2018 23:40,11/25/2018 23:40
138288,416724,984,147,49,3/28/2010 22:22,3/28/2010 22:22
138289,416725,1179,152,103,4/27/2019 7:08,4/27/2019 7:08
138290,416726,1067,146,129,3/24/2014 11:54,3/24/2014 11:54
138291,416727,861,130,32,11/28/2019 11:15,11/28/2019 11:15
138292,416728,678,162,61,7/3/2019 11:31,7/3/2019 11:31
138293,416729,1104,136,99,9/17/2011 16:46,9/17/2011 16:46
138294,416730,1131,158,105,10/24/2011 0:46,10/24/2011 0:46
138295,416731,910,140,102,2/14/2016 21:38,2/14/2016 21:38
138296,416732,965,184,82,4/19/2017 2:53,4/19/2017 2:53
138297,416733,991,136,39,11/5/2010 8:18,11/5/2010 8:18
138298,416734,783,146,67,2/23/2020 18:26,2/23/2020 18:26
138299,416735,825,184,107,4/9/2014 16:21,4/9/2014 16:21
138300,416736,758,165,57,1/24/2016 5:27,1/24/2016 5:27
138301,416737,885,171,104,2/9/2010 4:23,2/9/2010 4:23
138302,416738,759,185,62,10/25/2010 21:56,10/25/2010 21:56
138303,416739,983,163,130,3/5/2014 21:14,3/5/2014 21:14
138304,416740,1001,177,77,1/31/2014 18:25,1/31/2014 18:25
138305,416741,1141,181,38,5/1/2018 6:57,5/1/2018 6:57
138306,416742,836,130,110,11/9/2019 3:38,11/9/2019 3:38
138307,416743,1088,138,96,2/11/2016 17:01,2/11/2016 17:01
138308,416744,820,176,108,10/19/2018 4:59,10/19/2018 4:59
138309,416745,1176,163,89,1/12/2020 7:46,1/12/2020 7:46
138310,416746,717,143,70,7/11/2019 8:11,7/11/2019 8:11
138311,416747,1013,141,80,9/6/2013 16:07,9/6/2013 16:07
138312,416748,1080,131,38,6/17/2011 19:20,6/17/2011 19:20
138313,416749,804,152,55,6/24/2013 12:12,6/24/2013 12:12
138314,416750,889,178,76,11/30/2017 19:28,11/30/2017 19:28
138315,416751,959,158,123,1/7/2014 19:42,1/7/2014 19:42
138316,416752,800,171,114,7/30/2015 16:13,7/30/2015 16:13
138317,416753,641,127,80,6/22/2017 20:18,6/22/2017 20:18
138318,416754,916,160,64,9/17/2015 0:43,9/17/2015 0:43
138319,416755,717,172,91,10/18/2015 21:03,10/18/2015 21:03
138320,416756,757,134,85,11/29/2017 16:42,11/29/2017 16:42
138321,416757,1013,127,29,1/19/2018 13:46,1/19/2018 13:46
138322,416758,977,184,113,7/27/2014 16:17,7/27/2014 16:17
138323,416759,973,149,120,12/12/2016 9:27,12/12/2016 9:27
138324,416760,1100,162,130,7/17/2019 14:57,7/17/2019 14:57
138325,416761,904,155,84,5/20/2020 5:39,5/20/2020 5:39
138326,416762,1193,173,109,2/10/2016 12:31,2/10/2016 12:31
138327,416763,1123,168,100,4/18/2010 20:04,4/18/2010 20:04
138328,416764,1026,135,98,7/12/2014 10:48,7/12/2014 10:48
138329,416765,1017,162,89,11/12/2016 5:49,11/12/2016 5:49
138330,416766,759,151,113,1/2/2019 16:52,1/2/2019 16:52
138331,416767,734,176,40,7/26/2014 21:26,7/26/2014 21:26
138332,416768,859,183,123,4/28/2019 1:24,4/28/2019 1:24
138333,416769,754,165,82,8/23/2010 10:34,8/23/2010 10:34
138334,416770,718,149,123,7/18/2013 14:10,7/18/2013 14:10
138335,416771,1163,140,22,3/15/2018 17:43,3/15/2018 17:43
138336,416772,689,175,49,7/3/2010 22:10,7/3/2010 22:10
138337,416773,1081,179,81,8/22/2016 8:28,8/22/2016 8:28
138338,416774,1090,181,38,10/5/2015 2:13,10/5/2015 2:13
138339,416775,940,141,54,8/23/2013 20:06,8/23/2013 20:06
138340,416776,629,139,37,11/26/2014 11:36,11/26/2014 11:36
138341,416777,645,154,78,4/6/2020 5:16,4/6/2020 5:16
138342,416778,849,158,95,1/10/2010 4:08,1/10/2010 4:08
138343,416779,647,161,91,11/9/2017 0:32,11/9/2017 0:32
138344,416780,936,167,82,10/5/2016 23:42,10/5/2016 23:42
138345,416781,766,166,77,10/13/2017 21:58,10/13/2017 21:58
138346,416782,1017,156,43,7/4/2012 14:07,7/4/2012 14:07
138347,416783,682,148,110,2/1/2018 5:08,2/1/2018 5:08
138348,416784,1149,137,129,8/15/2010 4:01,8/15/2010 4:01
138349,416785,1193,127,76,1/23/2012 3:16,1/23/2012 3:16
138350,416786,1165,134,63,2/24/2014 3:53,2/24/2014 3:53
138351,416787,873,160,51,12/17/2011 15:14,12/17/2011 15:14
138352,416788,1031,182,41,10/28/2015 6:10,10/28/2015 6:10
138353,416789,733,160,63,11/22/2011 7:43,11/22/2011 7:43
138354,416790,697,148,71,5/6/2013 21:25,5/6/2013 21:25
138355,416791,814,172,89,2/13/2013 7:40,2/13/2013 7:40
138356,416792,830,166,99,6/3/2016 18:00,6/3/2016 18:00
138357,416793,1035,135,103,6/4/2011 15:01,6/4/2011 15:01
138358,416794,1098,166,130,9/16/2013 4:44,9/16/2013 4:44
138359,416795,1116,143,85,8/10/2014 5:54,8/10/2014 5:54
138360,416796,843,152,48,11/1/2012 13:41,11/1/2012 13:41
138361,416797,700,133,51,4/28/2016 4:06,4/28/2016 4:06
138362,416798,965,141,29,3/29/2019 0:11,3/29/2019 0:11
138363,416799,967,161,40,10/16/2019 5:40,10/16/2019 5:40
138364,416800,1138,147,115,4/18/2011 17:54,4/18/2011 17:54
138365,416801,989,171,64,6/30/2010 4:41,6/30/2010 4:41
138366,416802,1118,146,39,10/30/2012 21:49,10/30/2012 21:49
138367,416803,882,167,124,4/11/2014 9:42,4/11/2014 9:42
138368,416804,892,150,34,9/8/2020 9:24,9/8/2020 9:24
138369,416805,673,163,47,2/10/2010 8:24,2/10/2010 8:24
138370,416806,898,162,107,7/27/2019 21:41,7/27/2019 21:41
138371,416807,1055,156,126,5/2/2015 8:05,5/2/2015 8:05
138372,416808,743,165,93,5/12/2011 7:26,5/12/2011 7:26
138373,416809,1097,133,129,9/1/2012 21:15,9/1/2012 21:15
138374,416810,782,141,81,3/20/2017 5:53,3/20/2017 5:53
138375,416811,953,149,126,7/25/2010 16:28,7/25/2010 16:28
138376,416812,1050,131,110,5/12/2020 23:31,5/12/2020 23:31
138377,416813,928,153,87,2/3/2010 1:43,2/3/2010 1:43
138378,416814,778,130,63,4/8/2017 6:44,4/8/2017 6:44
138379,416815,1040,129,70,3/8/2015 6:40,3/8/2015 6:40
138380,416816,706,162,80,11/28/2019 3:14,11/28/2019 3:14
138381,416817,641,159,91,6/7/2014 22:43,6/7/2014 22:43
138382,416818,878,146,29,11/17/2012 5:56,11/17/2012 5:56
138383,416819,902,171,119,8/25/2020 3:32,8/25/2020 3:32
138384,416820,992,178,87,10/3/2018 7:26,10/3/2018 7:26
138385,416821,870,130,45,4/4/2017 20:39,4/4/2017 20:39
138386,416822,883,165,29,7/22/2020 6:45,7/22/2020 6:45
138387,416823,1029,147,95,10/9/2019 12:59,10/9/2019 12:59
138388,416824,827,164,125,5/11/2016 2:21,5/11/2016 2:21
138389,416825,1157,143,102,3/20/2016 9:21,3/20/2016 9:21
138390,416826,874,137,100,4/23/2018 17:03,4/23/2018 17:03
138391,416827,959,141,98,1/30/2017 2:26,1/30/2017 2:26
138392,416828,681,146,40,8/23/2020 13:05,8/23/2020 13:05
138393,416829,763,156,22,12/30/2014 20:37,12/30/2014 20:37
138394,416830,678,138,49,10/23/2011 8:21,10/23/2011 8:21
138395,416831,609,147,92,3/13/2016 18:02,3/13/2016 18:02
138396,416832,1048,184,95,1/4/2019 0:30,1/4/2019 0:30
138397,416833,1191,173,41,6/9/2014 12:16,6/9/2014 12:16
138398,416834,881,149,62,12/19/2010 9:48,12/19/2010 9:48
138399,416835,1156,170,125,5/2/2017 5:24,5/2/2017 5:24
138400,416836,1047,159,109,11/16/2016 19:14,11/16/2016 19:14
138401,416837,959,146,59,11/8/2012 23:27,11/8/2012 23:27
138402,416838,844,171,102,5/1/2019 0:21,5/1/2019 0:21
138403,416839,986,166,39,7/30/2016 12:15,7/30/2016 12:15
138404,416840,979,131,59,5/9/2020 7:57,5/9/2020 7:57
138405,416841,650,157,112,6/14/2014 7:44,6/14/2014 7:44
138406,416842,605,137,48,3/8/2019 20:55,3/8/2019 20:55
138407,416843,955,159,117,2/24/2015 21:32,2/24/2015 21:32
138408,416844,1129,176,32,3/15/2019 14:42,3/15/2019 14:42
138409,416845,693,174,63,1/19/2017 5:53,1/19/2017 5:53
138410,416846,794,136,39,7/22/2013 20:43,7/22/2013 20:43
138411,416847,882,184,61,1/21/2014 22:39,1/21/2014 22:39
138412,416848,978,153,102,12/16/2015 11:34,12/16/2015 11:34
138413,416849,952,176,75,3/20/2017 23:53,3/20/2017 23:53
138414,416850,1130,164,126,5/17/2019 18:43,5/17/2019 18:43
138415,416851,867,132,54,2/22/2012 17:52,2/22/2012 17:52
138416,416852,1149,176,111,3/27/2013 0:31,3/27/2013 0:31
138417,416853,929,142,105,7/3/2020 4:27,7/3/2020 4:27
138418,416854,921,132,26,3/16/2011 16:41,3/16/2011 16:41
138419,416855,1019,157,38,5/29/2015 21:48,5/29/2015 21:48
138420,416856,1003,158,42,4/11/2010 16:55,4/11/2010 16:55
138421,416857,1011,146,126,4/29/2012 8:51,4/29/2012 8:51
138422,416858,825,156,101,2/20/2020 21:34,2/20/2020 21:34
138423,416859,957,154,39,11/22/2016 0:11,11/22/2016 0:11
138424,416860,641,183,91,6/2/2018 4:23,6/2/2018 4:23
138425,416861,726,156,101,7/3/2017 20:00,7/3/2017 20:00
138426,416862,848,182,29,10/12/2020 4:21,10/12/2020 4:21
138427,416863,1199,178,118,4/3/2020 17:28,4/3/2020 17:28
138428,416864,835,152,24,10/31/2012 16:45,10/31/2012 16:45
138429,416865,735,178,126,11/8/2012 22:08,11/8/2012 22:08
138430,416866,1095,155,56,10/2/2018 18:34,10/2/2018 18:34
138431,416867,898,154,25,12/3/2019 13:04,12/3/2019 13:04
138432,416868,1079,186,34,12/8/2013 0:55,12/8/2013 0:55
138433,416869,676,138,96,10/14/2013 14:59,10/14/2013 14:59
138434,416870,872,179,54,8/3/2016 5:04,8/3/2016 5:04
138435,416871,708,179,83,10/28/2011 11:58,10/28/2011 11:58
