inventoryId,filmId,storeId,lastUpdate
7533,491,7,2006-02-15 05:09:17.000
7534,491,7,2006-02-15 05:09:17.000
7535,491,7,2006-02-15 05:09:17.000
7536,491,7,2006-02-15 05:09:17.000
7537,491,7,2006-02-15 05:09:17.000
7538,491,7,2006-02-15 05:09:17.000
7539,491,7,2006-02-15 05:09:17.000
7540,492,7,2006-02-15 05:09:17.000
7541,492,7,2006-02-15 05:09:17.000
7542,492,7,2006-02-15 05:09:17.000
7543,492,7,2006-02-15 05:09:17.000
7544,492,7,2006-02-15 05:09:17.000
7545,492,7,2006-02-15 05:09:17.000
7546,492,7,2006-02-15 05:09:17.000
7547,493,7,2006-02-15 05:09:17.000
7548,493,7,2006-02-15 05:09:17.000
7549,493,7,2006-02-15 05:09:17.000
7550,494,7,2006-02-15 05:09:17.000
7551,494,7,2006-02-15 05:09:17.000
7552,494,7,2006-02-15 05:09:17.000
7553,495,7,2006-02-15 05:09:17.000
7554,495,7,2006-02-15 05:09:17.000
7555,495,7,2006-02-15 05:09:17.000
7556,495,7,2006-02-15 05:09:17.000
7557,495,7,2006-02-15 05:09:17.000
7558,495,7,2006-02-15 05:09:17.000
7559,495,7,2006-02-15 05:09:17.000
7560,496,7,2006-02-15 05:09:17.000
7561,496,7,2006-02-15 05:09:17.000
7562,496,7,2006-02-15 05:09:17.000
7563,496,7,2006-02-15 05:09:17.000
7564,497,7,2006-02-15 05:09:17.000
7565,497,7,2006-02-15 05:09:17.000
7566,497,7,2006-02-15 05:09:17.000
7567,497,7,2006-02-15 05:09:17.000
7568,497,7,2006-02-15 05:09:17.000
7569,497,7,2006-02-15 05:09:17.000
7570,497,7,2006-02-15 05:09:17.000
7571,498,7,2006-02-15 05:09:17.000
7572,498,7,2006-02-15 05:09:17.000
7573,498,7,2006-02-15 05:09:17.000
7574,498,7,2006-02-15 05:09:17.000
7575,498,7,2006-02-15 05:09:17.000
7576,498,7,2006-02-15 05:09:17.000
7577,498,7,2006-02-15 05:09:17.000
7578,498,7,2006-02-15 05:09:17.000
7579,499,7,2006-02-15 05:09:17.000
7580,499,7,2006-02-15 05:09:17.000
7581,499,7,2006-02-15 05:09:17.000
7582,499,7,2006-02-15 05:09:17.000
7583,500,7,2006-02-15 05:09:17.000
7584,500,7,2006-02-15 05:09:17.000
7585,500,7,2006-02-15 05:09:17.000
7586,501,7,2006-02-15 05:09:17.000
7587,501,7,2006-02-15 05:09:17.000
7588,501,7,2006-02-15 05:09:17.000
7589,501,7,2006-02-15 05:09:17.000
7590,502,7,2006-02-15 05:09:17.000
7591,502,7,2006-02-15 05:09:17.000
7592,502,7,2006-02-15 05:09:17.000
7593,503,7,2006-02-15 05:09:17.000
7594,503,7,2006-02-15 05:09:17.000
7595,503,7,2006-02-15 05:09:17.000
7596,503,7,2006-02-15 05:09:17.000
7597,503,7,2006-02-15 05:09:17.000
7598,503,7,2006-02-15 05:09:17.000
7599,504,7,2006-02-15 05:09:17.000
7600,504,7,2006-02-15 05:09:17.000
7601,504,7,2006-02-15 05:09:17.000
7602,504,7,2006-02-15 05:09:17.000
7603,504,7,2006-02-15 05:09:17.000
7604,504,7,2006-02-15 05:09:17.000
7605,504,7,2006-02-15 05:09:17.000
7606,504,7,2006-02-15 05:09:17.000
7607,505,7,2006-02-15 05:09:17.000
7608,505,7,2006-02-15 05:09:17.000
7609,505,7,2006-02-15 05:09:17.000
7610,505,7,2006-02-15 05:09:17.000
7611,505,7,2006-02-15 05:09:17.000
7612,506,7,2006-02-15 05:09:17.000
7613,506,7,2006-02-15 05:09:17.000
7614,506,7,2006-02-15 05:09:17.000
7615,506,7,2006-02-15 05:09:17.000
7616,506,7,2006-02-15 05:09:17.000
7617,506,7,2006-02-15 05:09:17.000
7618,507,7,2006-02-15 05:09:17.000
7619,507,7,2006-02-15 05:09:17.000
7620,507,7,2006-02-15 05:09:17.000
7621,508,7,2006-02-15 05:09:17.000
7622,508,7,2006-02-15 05:09:17.000
7623,508,7,2006-02-15 05:09:17.000
7624,508,7,2006-02-15 05:09:17.000
7625,508,7,2006-02-15 05:09:17.000
7626,508,7,2006-02-15 05:09:17.000
7627,509,7,2006-02-15 05:09:17.000
7628,509,7,2006-02-15 05:09:17.000
7629,509,7,2006-02-15 05:09:17.000
7630,509,7,2006-02-15 05:09:17.000
7631,509,7,2006-02-15 05:09:17.000
7632,509,7,2006-02-15 05:09:17.000
7633,509,7,2006-02-15 05:09:17.000
7634,510,7,2006-02-15 05:09:17.000
7635,510,7,2006-02-15 05:09:17.000
7636,510,7,2006-02-15 05:09:17.000
7637,511,7,2006-02-15 05:09:17.000
7638,511,7,2006-02-15 05:09:17.000
7639,511,7,2006-02-15 05:09:17.000
7640,511,7,2006-02-15 05:09:17.000
7641,512,7,2006-02-15 05:09:17.000
7642,512,7,2006-02-15 05:09:17.000
7643,512,7,2006-02-15 05:09:17.000
7644,512,7,2006-02-15 05:09:17.000
7645,512,7,2006-02-15 05:09:17.000
7646,512,7,2006-02-15 05:09:17.000
7647,512,7,2006-02-15 05:09:17.000
7648,512,7,2006-02-15 05:09:17.000
7649,512,7,2006-02-15 05:09:17.000
7650,513,7,2006-02-15 05:09:17.000
7651,513,7,2006-02-15 05:09:17.000
7652,513,7,2006-02-15 05:09:17.000
7653,513,7,2006-02-15 05:09:17.000
7654,514,7,2006-02-15 05:09:17.000
7655,514,7,2006-02-15 05:09:17.000
7656,514,7,2006-02-15 05:09:17.000
7657,514,7,2006-02-15 05:09:17.000
7658,514,7,2006-02-15 05:09:17.000
7659,514,7,2006-02-15 05:09:17.000
7660,514,7,2006-02-15 05:09:17.000
7661,514,7,2006-02-15 05:09:17.000
7662,514,7,2006-02-15 05:09:17.000
7663,515,7,2006-02-15 05:09:17.000
7664,515,7,2006-02-15 05:09:17.000
7665,515,7,2006-02-15 05:09:17.000
7666,515,7,2006-02-15 05:09:17.000
7667,515,7,2006-02-15 05:09:17.000
7668,515,7,2006-02-15 05:09:17.000
7669,516,7,2006-02-15 05:09:17.000
7670,516,7,2006-02-15 05:09:17.000
7671,516,7,2006-02-15 05:09:17.000
7672,516,7,2006-02-15 05:09:17.000
7673,516,7,2006-02-15 05:09:17.000
7674,516,7,2006-02-15 05:09:17.000
7675,516,7,2006-02-15 05:09:17.000
7676,516,7,2006-02-15 05:09:17.000
7677,517,7,2006-02-15 05:09:17.000
7678,517,7,2006-02-15 05:09:17.000
7679,517,7,2006-02-15 05:09:17.000
7680,517,7,2006-02-15 05:09:17.000
7681,518,7,2006-02-15 05:09:17.000
7682,518,7,2006-02-15 05:09:17.000
7683,518,7,2006-02-15 05:09:17.000
7684,518,7,2006-02-15 05:09:17.000
7685,518,7,2006-02-15 05:09:17.000
7686,519,7,2006-02-15 05:09:17.000
7687,519,7,2006-02-15 05:09:17.000
7688,519,7,2006-02-15 05:09:17.000
7689,519,7,2006-02-15 05:09:17.000
7690,519,7,2006-02-15 05:09:17.000
7691,519,7,2006-02-15 05:09:17.000
7692,519,7,2006-02-15 05:09:17.000
7693,519,7,2006-02-15 05:09:17.000
7694,520,7,2006-02-15 05:09:17.000
7695,520,7,2006-02-15 05:09:17.000
7696,520,7,2006-02-15 05:09:17.000
7697,520,7,2006-02-15 05:09:17.000
7698,520,7,2006-02-15 05:09:17.000
7699,521,7,2006-02-15 05:09:17.000
7700,521,7,2006-02-15 05:09:17.000
7701,521,7,2006-02-15 05:09:17.000
7702,521,7,2006-02-15 05:09:17.000
7703,521,7,2006-02-15 05:09:17.000
7704,522,7,2006-02-15 05:09:17.000
7705,522,7,2006-02-15 05:09:17.000
7706,522,7,2006-02-15 05:09:17.000
7707,522,7,2006-02-15 05:09:17.000
7708,523,7,2006-02-15 05:09:17.000
7709,523,7,2006-02-15 05:09:17.000
7710,523,7,2006-02-15 05:09:17.000
7711,523,7,2006-02-15 05:09:17.000
7712,523,7,2006-02-15 05:09:17.000
7713,524,7,2006-02-15 05:09:17.000
7714,524,7,2006-02-15 05:09:17.000
7715,524,7,2006-02-15 05:09:17.000
7716,524,7,2006-02-15 05:09:17.000
7717,524,7,2006-02-15 05:09:17.000
7718,524,7,2006-02-15 05:09:17.000
7719,524,7,2006-02-15 05:09:17.000
7720,525,7,2006-02-15 05:09:17.000
7721,525,7,2006-02-15 05:09:17.000
7722,525,7,2006-02-15 05:09:17.000
7723,525,7,2006-02-15 05:09:17.000
7724,525,7,2006-02-15 05:09:17.000
7725,526,7,2006-02-15 05:09:17.000
7726,526,7,2006-02-15 05:09:17.000
7727,526,7,2006-02-15 05:09:17.000
7728,526,7,2006-02-15 05:09:17.000
7729,526,7,2006-02-15 05:09:17.000
7730,526,7,2006-02-15 05:09:17.000
7731,526,7,2006-02-15 05:09:17.000
7732,527,7,2006-02-15 05:09:17.000
7733,527,7,2006-02-15 05:09:17.000
7734,527,7,2006-02-15 05:09:17.000
7735,527,7,2006-02-15 05:09:17.000
7736,527,7,2006-02-15 05:09:17.000
7737,527,7,2006-02-15 05:09:17.000
7738,528,7,2006-02-15 05:09:17.000
7739,528,7,2006-02-15 05:09:17.000
7740,528,7,2006-02-15 05:09:17.000
7741,529,7,2006-02-15 05:09:17.000
7742,529,7,2006-02-15 05:09:17.000
7743,529,7,2006-02-15 05:09:17.000
7744,529,7,2006-02-15 05:09:17.000
7745,529,7,2006-02-15 05:09:17.000
7746,529,7,2006-02-15 05:09:17.000
7747,530,7,2006-02-15 05:09:17.000
7748,530,7,2006-02-15 05:09:17.000
7749,530,7,2006-02-15 05:09:17.000
7750,530,7,2006-02-15 05:09:17.000
7751,531,7,2006-02-15 05:09:17.000
7752,531,7,2006-02-15 05:09:17.000
7753,531,7,2006-02-15 05:09:17.000
7754,531,7,2006-02-15 05:09:17.000
7755,531,7,2006-02-15 05:09:17.000
7756,532,7,2006-02-15 05:09:17.000
7757,532,7,2006-02-15 05:09:17.000
7758,532,7,2006-02-15 05:09:17.000
7759,532,7,2006-02-15 05:09:17.000
7760,532,7,2006-02-15 05:09:17.000
7761,532,7,2006-02-15 05:09:17.000
7762,532,7,2006-02-15 05:09:17.000
7763,533,7,2006-02-15 05:09:17.000
7764,533,7,2006-02-15 05:09:17.000
7765,533,7,2006-02-15 05:09:17.000
7766,533,7,2006-02-15 05:09:17.000
7767,533,7,2006-02-15 05:09:17.000
7768,533,7,2006-02-15 05:09:17.000
7769,533,7,2006-02-15 05:09:17.000
7770,533,7,2006-02-15 05:09:17.000
7771,533,7,2006-02-15 05:09:17.000
7772,534,7,2006-02-15 05:09:17.000
7773,534,7,2006-02-15 05:09:17.000
7774,534,7,2006-02-15 05:09:17.000
7775,534,7,2006-02-15 05:09:17.000
7776,535,7,2006-02-15 05:09:17.000
7777,535,7,2006-02-15 05:09:17.000
7778,535,7,2006-02-15 05:09:17.000
7779,535,7,2006-02-15 05:09:17.000
7780,536,7,2006-02-15 05:09:17.000
7781,536,7,2006-02-15 05:09:17.000
7782,536,7,2006-02-15 05:09:17.000
7783,536,7,2006-02-15 05:09:17.000
7784,536,7,2006-02-15 05:09:17.000
7785,537,7,2006-02-15 05:09:17.000
7786,537,7,2006-02-15 05:09:17.000
7787,537,7,2006-02-15 05:09:17.000
7788,537,7,2006-02-15 05:09:17.000
7789,537,7,2006-02-15 05:09:17.000
7790,537,7,2006-02-15 05:09:17.000
7791,537,7,2006-02-15 05:09:17.000
7792,537,7,2006-02-15 05:09:17.000
7793,538,7,2006-02-15 05:09:17.000
7794,538,7,2006-02-15 05:09:17.000
7795,538,7,2006-02-15 05:09:17.000
7796,538,7,2006-02-15 05:09:17.000
7797,538,7,2006-02-15 05:09:17.000
7798,538,7,2006-02-15 05:09:17.000
7799,538,7,2006-02-15 05:09:17.000
7800,538,7,2006-02-15 05:09:17.000
7801,538,7,2006-02-15 05:09:17.000
7802,539,7,2006-02-15 05:09:17.000
7803,539,7,2006-02-15 05:09:17.000
7804,539,7,2006-02-15 05:09:17.000
7805,539,7,2006-02-15 05:09:17.000
7806,539,7,2006-02-15 05:09:17.000
7807,539,7,2006-02-15 05:09:17.000
7808,539,7,2006-02-15 05:09:17.000
7809,540,7,2006-02-15 05:09:17.000
7810,540,7,2006-02-15 05:09:17.000
7811,540,7,2006-02-15 05:09:17.000
7812,540,7,2006-02-15 05:09:17.000
7813,540,7,2006-02-15 05:09:17.000
7814,540,7,2006-02-15 05:09:17.000
7815,540,7,2006-02-15 05:09:17.000
7816,540,7,2006-02-15 05:09:17.000
7817,541,7,2006-02-15 05:09:17.000
7818,541,7,2006-02-15 05:09:17.000
7819,541,7,2006-02-15 05:09:17.000
7820,542,7,2006-02-15 05:09:17.000
7821,542,7,2006-02-15 05:09:17.000
7822,542,7,2006-02-15 05:09:17.000
7823,542,7,2006-02-15 05:09:17.000
7824,542,7,2006-02-15 05:09:17.000
7825,542,7,2006-02-15 05:09:17.000
7826,542,7,2006-02-15 05:09:17.000
7827,543,7,2006-02-15 05:09:17.000
7828,543,7,2006-02-15 05:09:17.000
7829,543,7,2006-02-15 05:09:17.000
7830,543,7,2006-02-15 05:09:17.000
7831,543,7,2006-02-15 05:09:17.000
7832,543,7,2006-02-15 05:09:17.000
7833,543,7,2006-02-15 05:09:17.000
7834,543,7,2006-02-15 05:09:17.000
7835,544,7,2006-02-15 05:09:17.000
7836,544,7,2006-02-15 05:09:17.000
7837,544,7,2006-02-15 05:09:17.000
7838,544,7,2006-02-15 05:09:17.000
7839,544,7,2006-02-15 05:09:17.000
7840,544,7,2006-02-15 05:09:17.000
7841,545,7,2006-02-15 05:09:17.000
7842,545,7,2006-02-15 05:09:17.000
7843,545,7,2006-02-15 05:09:17.000
7844,545,7,2006-02-15 05:09:17.000
7845,545,7,2006-02-15 05:09:17.000
7846,545,7,2006-02-15 05:09:17.000
7847,545,7,2006-02-15 05:09:17.000
7848,546,7,2006-02-15 05:09:17.000
7849,546,7,2006-02-15 05:09:17.000
7850,546,7,2006-02-15 05:09:17.000
7851,547,7,2006-02-15 05:09:17.000
7852,547,7,2006-02-15 05:09:17.000
7853,547,7,2006-02-15 05:09:17.000
7854,547,7,2006-02-15 05:09:17.000
7855,547,7,2006-02-15 05:09:17.000
7856,547,7,2006-02-15 05:09:17.000
7857,547,7,2006-02-15 05:09:17.000
7858,547,7,2006-02-15 05:09:17.000
7859,547,7,2006-02-15 05:09:17.000
7860,548,7,2006-02-15 05:09:17.000
7861,548,7,2006-02-15 05:09:17.000
7862,548,7,2006-02-15 05:09:17.000
7863,548,7,2006-02-15 05:09:17.000
7864,548,7,2006-02-15 05:09:17.000
7865,548,7,2006-02-15 05:09:17.000
7866,548,7,2006-02-15 05:09:17.000
7867,548,7,2006-02-15 05:09:17.000
7868,549,7,2006-02-15 05:09:17.000
7869,549,7,2006-02-15 05:09:17.000
7870,549,7,2006-02-15 05:09:17.000
7871,549,7,2006-02-15 05:09:17.000
7872,549,7,2006-02-15 05:09:17.000
7873,549,7,2006-02-15 05:09:17.000
7874,550,7,2006-02-15 05:09:17.000
7875,550,7,2006-02-15 05:09:17.000
7876,550,7,2006-02-15 05:09:17.000
7877,550,7,2006-02-15 05:09:17.000
7878,550,7,2006-02-15 05:09:17.000
7879,550,7,2006-02-15 05:09:17.000
7880,550,7,2006-02-15 05:09:17.000
7881,550,7,2006-02-15 05:09:17.000
7882,550,7,2006-02-15 05:09:17.000
7883,551,7,2006-02-15 05:09:17.000
7884,551,7,2006-02-15 05:09:17.000
7885,551,7,2006-02-15 05:09:17.000
7886,551,7,2006-02-15 05:09:17.000
7887,552,7,2006-02-15 05:09:17.000
7888,552,7,2006-02-15 05:09:17.000
7889,552,7,2006-02-15 05:09:17.000
7890,552,7,2006-02-15 05:09:17.000
7891,552,7,2006-02-15 05:09:17.000
7892,552,7,2006-02-15 05:09:17.000
7893,553,7,2006-02-15 05:09:17.000
7894,553,7,2006-02-15 05:09:17.000
7895,553,7,2006-02-15 05:09:17.000
7896,554,7,2006-02-15 05:09:17.000
7897,554,7,2006-02-15 05:09:17.000
7898,554,7,2006-02-15 05:09:17.000
7899,554,7,2006-02-15 05:09:17.000
7900,555,7,2006-02-15 05:09:17.000
7901,555,7,2006-02-15 05:09:17.000
7902,555,7,2006-02-15 05:09:17.000
7903,555,7,2006-02-15 05:09:17.000
7904,556,7,2006-02-15 05:09:17.000
7905,556,7,2006-02-15 05:09:17.000
7906,556,7,2006-02-15 05:09:17.000
7907,556,7,2006-02-15 05:09:17.000
7908,556,7,2006-02-15 05:09:17.000
7909,556,7,2006-02-15 05:09:17.000
7910,557,7,2006-02-15 05:09:17.000
7911,557,7,2006-02-15 05:09:17.000
7912,557,7,2006-02-15 05:09:17.000
7913,557,7,2006-02-15 05:09:17.000
7914,557,7,2006-02-15 05:09:17.000
7915,557,7,2006-02-15 05:09:17.000
7916,557,7,2006-02-15 05:09:17.000
7917,557,7,2006-02-15 05:09:17.000
7918,557,7,2006-02-15 05:09:17.000
7919,558,7,2006-02-15 05:09:17.000
7920,558,7,2006-02-15 05:09:17.000
7921,558,7,2006-02-15 05:09:17.000
7922,558,7,2006-02-15 05:09:17.000
7923,558,7,2006-02-15 05:09:17.000
7924,558,7,2006-02-15 05:09:17.000
7925,558,7,2006-02-15 05:09:17.000
7926,558,7,2006-02-15 05:09:17.000
7927,558,7,2006-02-15 05:09:17.000
7928,559,7,2006-02-15 05:09:17.000
7929,559,7,2006-02-15 05:09:17.000
7930,559,7,2006-02-15 05:09:17.000
7931,559,7,2006-02-15 05:09:17.000
7932,559,7,2006-02-15 05:09:17.000
7933,559,7,2006-02-15 05:09:17.000
7934,559,7,2006-02-15 05:09:17.000
7935,559,7,2006-02-15 05:09:17.000
7936,559,7,2006-02-15 05:09:17.000
7937,560,7,2006-02-15 05:09:17.000
7938,560,7,2006-02-15 05:09:17.000
7939,560,7,2006-02-15 05:09:17.000
7940,560,7,2006-02-15 05:09:17.000
7941,560,7,2006-02-15 05:09:17.000
7942,560,7,2006-02-15 05:09:17.000
7943,560,7,2006-02-15 05:09:17.000
7944,561,7,2006-02-15 05:09:17.000
7945,561,7,2006-02-15 05:09:17.000
7946,561,7,2006-02-15 05:09:17.000
7947,561,7,2006-02-15 05:09:17.000
7948,562,7,2006-02-15 05:09:17.000
7949,562,7,2006-02-15 05:09:17.000
7950,562,7,2006-02-15 05:09:17.000
7951,562,7,2006-02-15 05:09:17.000
7952,562,7,2006-02-15 05:09:17.000
7953,562,7,2006-02-15 05:09:17.000
7954,562,7,2006-02-15 05:09:17.000
7955,563,7,2006-02-15 05:09:17.000
7956,563,7,2006-02-15 05:09:17.000
7957,563,7,2006-02-15 05:09:17.000
7958,563,7,2006-02-15 05:09:17.000
7959,563,7,2006-02-15 05:09:17.000
7960,563,7,2006-02-15 05:09:17.000
7961,564,7,2006-02-15 05:09:17.000
7962,564,7,2006-02-15 05:09:17.000
7963,564,7,2006-02-15 05:09:17.000
7964,564,7,2006-02-15 05:09:17.000
7965,565,7,2006-02-15 05:09:17.000
7966,565,7,2006-02-15 05:09:17.000
7967,565,7,2006-02-15 05:09:17.000
7968,565,7,2006-02-15 05:09:17.000
7969,565,7,2006-02-15 05:09:17.000
7970,565,7,2006-02-15 05:09:17.000
7971,565,7,2006-02-15 05:09:17.000
7972,565,7,2006-02-15 05:09:17.000
7973,565,7,2006-02-15 05:09:17.000
7974,566,7,2006-02-15 05:09:17.000
7975,566,7,2006-02-15 05:09:17.000
7976,566,7,2006-02-15 05:09:17.000
7977,566,7,2006-02-15 05:09:17.000
7978,566,7,2006-02-15 05:09:17.000
7979,566,7,2006-02-15 05:09:17.000
7980,566,7,2006-02-15 05:09:17.000
7981,566,7,2006-02-15 05:09:17.000
7982,566,7,2006-02-15 05:09:17.000
7983,567,7,2006-02-15 05:09:17.000
7984,567,7,2006-02-15 05:09:17.000
7985,567,7,2006-02-15 05:09:17.000
7986,567,7,2006-02-15 05:09:17.000
7987,568,7,2006-02-15 05:09:17.000
7988,568,7,2006-02-15 05:09:17.000
7989,568,7,2006-02-15 05:09:17.000
7990,568,7,2006-02-15 05:09:17.000
7991,568,7,2006-02-15 05:09:17.000
7992,568,7,2006-02-15 05:09:17.000
7993,568,7,2006-02-15 05:09:17.000
7994,568,7,2006-02-15 05:09:17.000
7995,569,7,2006-02-15 05:09:17.000
7996,569,7,2006-02-15 05:09:17.000
7997,569,7,2006-02-15 05:09:17.000
7998,569,7,2006-02-15 05:09:17.000
7999,570,7,2006-02-15 05:09:17.000
8000,570,7,2006-02-15 05:09:17.000
8001,570,7,2006-02-15 05:09:17.000
8002,570,7,2006-02-15 05:09:17.000
8003,570,7,2006-02-15 05:09:17.000
8004,570,7,2006-02-15 05:09:17.000
8005,570,7,2006-02-15 05:09:17.000
8006,570,7,2006-02-15 05:09:17.000
8007,571,7,2006-02-15 05:09:17.000
8008,571,7,2006-02-15 05:09:17.000
8009,571,7,2006-02-15 05:09:17.000
8010,571,7,2006-02-15 05:09:17.000
8011,571,7,2006-02-15 05:09:17.000
8012,571,7,2006-02-15 05:09:17.000
8013,571,7,2006-02-15 05:09:17.000
8014,571,7,2006-02-15 05:09:17.000
8015,571,7,2006-02-15 05:09:17.000
8016,572,7,2006-02-15 05:09:17.000
8017,572,7,2006-02-15 05:09:17.000
8018,572,7,2006-02-15 05:09:17.000
8019,572,7,2006-02-15 05:09:17.000
8020,573,7,2006-02-15 05:09:17.000
8021,573,7,2006-02-15 05:09:17.000
8022,573,7,2006-02-15 05:09:17.000
8023,573,7,2006-02-15 05:09:17.000
8024,573,7,2006-02-15 05:09:17.000
8025,573,7,2006-02-15 05:09:17.000
8026,573,7,2006-02-15 05:09:17.000
8027,573,7,2006-02-15 05:09:17.000
8028,573,7,2006-02-15 05:09:17.000
8029,574,7,2006-02-15 05:09:17.000
8030,574,7,2006-02-15 05:09:17.000
8031,574,7,2006-02-15 05:09:17.000
8032,574,7,2006-02-15 05:09:17.000
8033,574,7,2006-02-15 05:09:17.000
8034,574,7,2006-02-15 05:09:17.000
8035,575,7,2006-02-15 05:09:17.000
8036,575,7,2006-02-15 05:09:17.000
8037,575,7,2006-02-15 05:09:17.000
8038,575,7,2006-02-15 05:09:17.000
8039,576,7,2006-02-15 05:09:17.000
8040,576,7,2006-02-15 05:09:17.000
8041,576,7,2006-02-15 05:09:17.000
8042,577,7,2006-02-15 05:09:17.000
8043,577,7,2006-02-15 05:09:17.000
8044,577,7,2006-02-15 05:09:17.000
8045,577,7,2006-02-15 05:09:17.000
8046,577,7,2006-02-15 05:09:17.000
8047,578,7,2006-02-15 05:09:17.000
8048,578,7,2006-02-15 05:09:17.000
8049,578,7,2006-02-15 05:09:17.000
8050,578,7,2006-02-15 05:09:17.000
8051,578,7,2006-02-15 05:09:17.000
8052,578,7,2006-02-15 05:09:17.000
8053,578,7,2006-02-15 05:09:17.000
8054,579,7,2006-02-15 05:09:17.000
8055,579,7,2006-02-15 05:09:17.000
8056,579,7,2006-02-15 05:09:17.000
8057,579,7,2006-02-15 05:09:17.000
8058,579,7,2006-02-15 05:09:17.000
8059,579,7,2006-02-15 05:09:17.000
8060,580,7,2006-02-15 05:09:17.000
8061,580,7,2006-02-15 05:09:17.000
8062,580,7,2006-02-15 05:09:17.000
8063,580,7,2006-02-15 05:09:17.000
8064,580,7,2006-02-15 05:09:17.000
8065,580,7,2006-02-15 05:09:17.000
8066,580,7,2006-02-15 05:09:17.000
8067,581,7,2006-02-15 05:09:17.000
8068,581,7,2006-02-15 05:09:17.000
8069,581,7,2006-02-15 05:09:17.000
8070,582,7,2006-02-15 05:09:17.000
8071,582,7,2006-02-15 05:09:17.000
8072,582,7,2006-02-15 05:09:17.000
8073,582,7,2006-02-15 05:09:17.000
8074,582,7,2006-02-15 05:09:17.000
8075,583,7,2006-02-15 05:09:17.000
8076,583,7,2006-02-15 05:09:17.000
8077,583,7,2006-02-15 05:09:17.000
8078,584,7,2006-02-15 05:09:17.000
8079,584,7,2006-02-15 05:09:17.000
8080,584,7,2006-02-15 05:09:17.000
8081,584,7,2006-02-15 05:09:17.000
8082,584,7,2006-02-15 05:09:17.000
8083,584,7,2006-02-15 05:09:17.000
8084,584,7,2006-02-15 05:09:17.000
8085,585,7,2006-02-15 05:09:17.000
8086,585,7,2006-02-15 05:09:17.000
8087,585,7,2006-02-15 05:09:17.000
8088,585,7,2006-02-15 05:09:17.000
8089,585,7,2006-02-15 05:09:17.000
8090,585,7,2006-02-15 05:09:17.000
8091,585,7,2006-02-15 05:09:17.000
8092,586,7,2006-02-15 05:09:17.000
8093,586,7,2006-02-15 05:09:17.000
8094,586,7,2006-02-15 05:09:17.000
8095,586,7,2006-02-15 05:09:17.000
8096,586,7,2006-02-15 05:09:17.000
8097,586,7,2006-02-15 05:09:17.000
8098,586,7,2006-02-15 05:09:17.000
8099,586,7,2006-02-15 05:09:17.000
8100,587,7,2006-02-15 05:09:17.000
8101,587,7,2006-02-15 05:09:17.000
8102,587,7,2006-02-15 05:09:17.000
8103,587,7,2006-02-15 05:09:17.000
8104,587,7,2006-02-15 05:09:17.000
8105,587,7,2006-02-15 05:09:17.000
8106,587,7,2006-02-15 05:09:17.000
8107,588,7,2006-02-15 05:09:17.000
8108,588,7,2006-02-15 05:09:17.000
8109,588,7,2006-02-15 05:09:17.000
8110,588,7,2006-02-15 05:09:17.000
8111,588,7,2006-02-15 05:09:17.000
8112,588,7,2006-02-15 05:09:17.000
8113,588,7,2006-02-15 05:09:17.000
8114,588,7,2006-02-15 05:09:17.000
8115,588,7,2006-02-15 05:09:17.000
8116,589,7,2006-02-15 05:09:17.000
8117,589,7,2006-02-15 05:09:17.000
8118,589,7,2006-02-15 05:09:17.000
8119,590,7,2006-02-15 05:09:17.000
8120,590,7,2006-02-15 05:09:17.000
8121,590,7,2006-02-15 05:09:17.000
8122,591,7,2006-02-15 05:09:17.000
8123,591,7,2006-02-15 05:09:17.000
8124,591,7,2006-02-15 05:09:17.000
8125,591,7,2006-02-15 05:09:17.000
8126,591,7,2006-02-15 05:09:17.000
8127,591,7,2006-02-15 05:09:17.000
8128,591,7,2006-02-15 05:09:17.000
8129,591,7,2006-02-15 05:09:17.000
8130,592,7,2006-02-15 05:09:17.000
8131,592,7,2006-02-15 05:09:17.000
8132,592,7,2006-02-15 05:09:17.000
8133,592,7,2006-02-15 05:09:17.000
8134,592,7,2006-02-15 05:09:17.000
8135,592,7,2006-02-15 05:09:17.000
8136,592,7,2006-02-15 05:09:17.000
8137,592,7,2006-02-15 05:09:17.000
8138,592,7,2006-02-15 05:09:17.000
8139,593,7,2006-02-15 05:09:17.000
8140,593,7,2006-02-15 05:09:17.000
8141,593,7,2006-02-15 05:09:17.000
8142,593,7,2006-02-15 05:09:17.000
8143,594,7,2006-02-15 05:09:17.000
8144,594,7,2006-02-15 05:09:17.000
8145,594,7,2006-02-15 05:09:17.000
8146,594,7,2006-02-15 05:09:17.000
8147,594,7,2006-02-15 05:09:17.000
8148,594,7,2006-02-15 05:09:17.000
8149,594,7,2006-02-15 05:09:17.000
8150,594,7,2006-02-15 05:09:17.000
8151,594,7,2006-02-15 05:09:17.000
8152,595,7,2006-02-15 05:09:17.000
8153,595,7,2006-02-15 05:09:17.000
8154,595,7,2006-02-15 05:09:17.000
8155,595,7,2006-02-15 05:09:17.000
8156,596,7,2006-02-15 05:09:17.000
8157,596,7,2006-02-15 05:09:17.000
8158,596,7,2006-02-15 05:09:17.000
8159,596,7,2006-02-15 05:09:17.000
8160,596,7,2006-02-15 05:09:17.000
8161,597,7,2006-02-15 05:09:17.000
8162,597,7,2006-02-15 05:09:17.000
8163,597,7,2006-02-15 05:09:17.000
8164,597,7,2006-02-15 05:09:17.000
8165,597,7,2006-02-15 05:09:17.000
8166,597,7,2006-02-15 05:09:17.000
8167,598,7,2006-02-15 05:09:17.000
