rentalId,rentalDate,inventoryId,customerId,rt_returnDate,rt_staffId,rt_lastUpdate
418015,2012-02-24 11:50:29,7162,898,2012-02-29 11:50:29,177,2012-03-01 11:50:29
418016,2020-02-16 11:12:37,6176,1091,2020-02-19 11:12:37,165,2020-02-20 11:12:37
418017,2013-07-24 15:35:04,8807,1059,2013-07-31 15:35:04,167,2013-08-01 15:35:04
418018,2013-07-26 00:26:20,7687,631,2013-08-04 00:26:20,180,2013-08-05 00:26:20
418019,2010-01-11 03:43:14,4782,1003,2010-01-12 03:43:14,144,2010-01-13 03:43:14
418020,2019-01-22 09:15:23,8184,1182,2019-01-26 09:15:23,134,2019-01-27 09:15:23
418021,2014-03-08 12:06:19,7660,1158,2014-03-13 12:06:19,143,2014-03-14 12:06:19
418022,2015-10-13 06:22:19,5654,792,2015-10-14 06:22:19,164,2015-10-15 06:22:19
418023,2013-07-08 17:18:55,6155,859,2013-07-15 17:18:55,153,2013-07-16 17:18:55
418024,2012-05-03 07:19:08,9723,967,2012-05-08 07:19:08,169,2012-05-09 07:19:08
418025,2011-12-22 21:01:43,6416,854,2011-12-25 21:01:43,141,2011-12-26 21:01:43
418026,2015-02-10 05:49:40,10010,1116,2015-02-11 05:49:40,176,2015-02-12 05:49:40
418027,2012-11-29 13:02:44,5718,740,2012-12-01 13:02:44,142,2012-12-02 13:02:44
418028,2015-05-30 01:20:41,6057,758,2015-06-04 01:20:41,180,2015-06-05 01:20:41
418029,2015-09-22 08:18:51,9984,753,2015-09-30 08:18:51,178,2015-10-01 08:18:51
418030,2018-06-19 00:34:00,8946,940,2018-06-27 00:34:00,171,2018-06-28 00:34:00
418031,2019-01-07 17:47:05,4736,1108,2019-01-09 17:47:05,127,2019-01-10 17:47:05
418032,2014-06-21 12:11:07,5953,894,2014-06-25 12:11:07,175,2014-06-26 12:11:07
418033,2015-11-22 17:04:24,7776,953,2015-11-24 17:04:24,175,2015-11-25 17:04:24
418034,2014-01-09 09:37:38,8837,1008,2014-01-17 09:37:38,135,2014-01-18 09:37:38
418035,2018-01-07 05:14:30,7867,842,2018-01-16 05:14:30,174,2018-01-17 05:14:30
418036,2016-09-16 14:35:02,7785,611,2016-09-22 14:35:02,170,2016-09-23 14:35:02
418037,2019-12-09 00:03:14,9649,801,2019-12-17 00:03:14,156,2019-12-18 00:03:14
418038,2013-10-31 10:26:07,9570,625,2013-11-09 10:26:07,128,2013-11-10 10:26:07
418039,2016-10-14 09:44:52,8802,727,2016-10-17 09:44:52,156,2016-10-18 09:44:52
418040,2018-09-25 04:40:31,5392,810,2018-09-30 04:40:31,186,2018-10-01 04:40:31
418041,2016-06-29 13:58:06,8054,645,2016-07-02 13:58:06,132,2016-07-03 13:58:06
418042,2010-02-27 21:37:30,8208,670,2010-03-07 21:37:30,180,2010-03-08 21:37:30
418043,2016-12-14 06:01:37,8721,699,2016-12-16 06:01:37,145,2016-12-17 06:01:37
418044,2017-12-20 22:41:23,4966,815,2017-12-26 22:41:23,141,2017-12-27 22:41:23
418045,2018-02-22 04:37:28,8887,892,2018-03-02 04:37:28,146,2018-03-03 04:37:28
418046,2011-12-11 19:06:37,6807,811,2011-12-15 19:06:37,177,2011-12-16 19:06:37
418047,2019-10-12 05:37:53,8352,855,2019-10-13 05:37:53,161,2019-10-14 05:37:53
418048,2015-09-12 16:26:09,4987,1109,2015-09-18 16:26:09,175,2015-09-19 16:26:09
418049,2014-03-01 13:10:47,9182,1126,2014-03-03 13:10:47,137,2014-03-04 13:10:47
418050,2020-01-06 21:11:03,10199,1138,2020-01-11 21:11:03,155,2020-01-12 21:11:03
418051,2019-04-09 22:29:18,8425,732,2019-04-16 22:29:18,146,2019-04-17 22:29:18
418052,2010-05-06 03:54:11,9733,1060,2010-05-10 03:54:11,164,2010-05-11 03:54:11
418053,2012-12-31 00:43:08,6211,1140,2013-01-09 00:43:08,160,2013-01-10 00:43:08
418054,2017-01-10 01:33:57,6096,835,2017-01-12 01:33:57,133,2017-01-13 01:33:57
418055,2013-01-05 07:33:55,5487,1073,2013-01-14 07:33:55,145,2013-01-15 07:33:55
418056,2016-10-28 23:58:34,7826,952,2016-11-04 23:58:34,150,2016-11-05 23:58:34
418057,2019-04-04 09:02:23,8445,952,2019-04-07 09:02:23,132,2019-04-08 09:02:23
418058,2016-11-16 16:16:49,4796,650,2016-11-25 16:16:49,164,2016-11-26 16:16:49
418059,2015-06-03 05:29:37,6833,735,2015-06-07 05:29:37,157,2015-06-08 05:29:37
418060,2016-10-05 04:26:16,7971,1050,2016-10-08 04:26:16,171,2016-10-09 04:26:16
418061,2019-09-29 00:31:33,4743,772,2019-09-30 00:31:33,136,2019-10-01 00:31:33
418062,2016-11-30 04:15:33,6093,662,2016-12-09 04:15:33,153,2016-12-10 04:15:33
418063,2016-02-23 17:49:29,5001,831,2016-03-01 17:49:29,167,2016-03-02 17:49:29
418064,2015-07-15 02:24:37,6591,1182,2015-07-16 02:24:37,164,2015-07-17 02:24:37
418065,2014-11-06 11:34:14,9000,855,2014-11-09 11:34:14,185,2014-11-10 11:34:14
418066,2011-10-19 13:59:58,6864,1062,2011-10-23 13:59:58,135,2011-10-24 13:59:58
418067,2016-08-26 20:20:06,7934,1193,2016-09-02 20:20:06,176,2016-09-03 20:20:06
418068,2019-05-04 16:37:00,9586,865,2019-05-11 16:37:00,185,2019-05-12 16:37:00
418069,2011-12-22 07:41:02,8800,1006,2011-12-24 07:41:02,154,2011-12-25 07:41:02
418070,2010-04-17 01:50:02,6388,1020,2010-04-26 01:50:02,183,2010-04-27 01:50:02
418071,2015-02-28 18:40:19,8827,720,2015-03-02 18:40:19,185,2015-03-03 18:40:19
418072,2020-02-02 12:40:20,5208,842,2020-02-11 12:40:20,148,2020-02-12 12:40:20
418073,2015-09-26 22:23:43,10248,823,2015-10-04 22:23:43,166,2015-10-05 22:23:43
418074,2017-10-17 19:43:15,8746,960,2017-10-18 19:43:15,178,2017-10-19 19:43:15
418075,2014-01-29 19:35:36,4587,859,2014-02-04 19:35:36,155,2014-02-05 19:35:36
418076,2017-09-06 12:23:15,6934,913,2017-09-11 12:23:15,162,2017-09-12 12:23:15
418077,2011-11-07 07:03:48,10456,1080,2011-11-10 07:03:48,185,2011-11-11 07:03:48
418078,2019-07-03 10:42:36,4963,1180,2019-07-10 10:42:36,157,2019-07-11 10:42:36
418079,2016-10-06 05:12:48,8814,1142,2016-10-15 05:12:48,134,2016-10-16 05:12:48
418080,2016-07-17 02:35:25,8766,611,2016-07-22 02:35:25,165,2016-07-23 02:35:25
418081,2010-03-06 10:00:37,7946,679,2010-03-14 10:00:37,129,2010-03-15 10:00:37
418082,2014-10-27 13:45:01,7453,718,2014-11-02 13:45:01,132,2014-11-03 13:45:01
418083,2018-10-04 17:37:54,9171,1176,2018-10-08 17:37:54,166,2018-10-09 17:37:54
418084,2012-12-26 18:32:08,7891,1051,2012-12-31 18:32:08,151,2013-01-01 18:32:08
418085,2018-11-18 11:46:10,9928,790,2018-11-19 11:46:10,167,2018-11-20 11:46:10
418086,2018-07-03 03:38:49,8636,831,2018-07-11 03:38:49,151,2018-07-12 03:38:49
418087,2018-06-09 13:56:23,9894,976,2018-06-18 13:56:23,136,2018-06-19 13:56:23
418088,2012-01-24 03:10:10,6104,1108,2012-02-02 03:10:10,156,2012-02-03 03:10:10
418089,2015-03-23 05:11:03,8039,892,2015-03-25 05:11:03,174,2015-03-26 05:11:03
418090,2012-04-15 18:50:01,8184,691,2012-04-24 18:50:01,168,2012-04-25 18:50:01
418091,2014-08-23 16:33:21,8918,674,2014-08-28 16:33:21,181,2014-08-29 16:33:21
418092,2015-12-25 10:19:47,5708,724,2015-12-27 10:19:47,149,2015-12-28 10:19:47
418093,2019-01-15 18:06:55,8946,693,2019-01-19 18:06:55,172,2019-01-20 18:06:55
418094,2014-01-04 16:45:23,8467,678,2014-01-12 16:45:23,153,2014-01-13 16:45:23
418095,2014-09-16 07:55:34,9038,612,2014-09-18 07:55:34,159,2014-09-19 07:55:34
418096,2014-01-21 00:35:34,5658,1043,2014-01-26 00:35:34,171,2014-01-27 00:35:34
418097,2014-03-20 02:45:08,6568,731,2014-03-25 02:45:08,166,2014-03-26 02:45:08
418098,2013-04-28 05:38:25,9297,1060,2013-05-03 05:38:25,127,2013-05-04 05:38:25
418099,2015-06-11 15:26:54,8843,705,2015-06-12 15:26:54,186,2015-06-13 15:26:54
418100,2016-02-09 21:46:20,5270,913,2016-02-17 21:46:20,178,2016-02-18 21:46:20
418101,2017-09-19 19:23:22,10004,718,2017-09-20 19:23:22,161,2017-09-21 19:23:22
418102,2012-05-28 17:51:31,7836,619,2012-05-31 17:51:31,174,2012-06-01 17:51:31
418103,2018-04-02 00:09:14,9174,907,2018-04-06 00:09:14,175,2018-04-07 00:09:14
418104,2010-11-29 12:28:14,4861,1032,2010-12-08 12:28:14,143,2010-12-09 12:28:14
418105,2016-06-08 13:13:25,6216,1184,2016-06-14 13:13:25,141,2016-06-15 13:13:25
418106,2016-05-06 22:52:16,7720,1106,2016-05-09 22:52:16,146,2016-05-10 22:52:16
418107,2018-12-28 13:35:14,7276,651,2019-01-05 13:35:14,176,2019-01-06 13:35:14
418108,2019-09-14 00:31:27,10442,624,2019-09-23 00:31:27,180,2019-09-24 00:31:27
418109,2013-11-06 19:29:29,9551,904,2013-11-09 19:29:29,144,2013-11-10 19:29:29
418110,2010-11-20 03:52:54,9078,715,2010-11-25 03:52:54,182,2010-11-26 03:52:54
418111,2020-06-08 16:02:40,7636,959,2020-06-10 16:02:40,165,2020-06-11 16:02:40
418112,2018-09-30 05:41:23,9499,649,2018-10-02 05:41:23,169,2018-10-03 05:41:23
418113,2012-06-11 17:53:37,8939,980,2012-06-12 17:53:37,137,2012-06-13 17:53:37
418114,2018-09-25 16:02:54,7300,1193,2018-10-03 16:02:54,164,2018-10-04 16:02:54
418115,2012-05-31 16:43:26,5828,828,2012-06-04 16:43:26,131,2012-06-05 16:43:26
418116,2018-11-26 04:57:52,7588,974,2018-11-28 04:57:52,136,2018-11-29 04:57:52
418117,2016-05-18 10:14:44,4975,1076,2016-05-22 10:14:44,146,2016-05-23 10:14:44
418118,2012-05-18 00:45:13,10473,1009,2012-05-22 00:45:13,130,2012-05-23 00:45:13
418119,2010-05-04 12:32:03,7594,742,2010-05-05 12:32:03,150,2010-05-06 12:32:03
418120,2010-01-29 11:34:18,6594,1102,2010-01-30 11:34:18,138,2010-01-31 11:34:18
418121,2016-08-21 13:25:58,7594,643,2016-08-30 13:25:58,160,2016-08-31 13:25:58
418122,2018-12-15 20:42:31,5342,1192,2018-12-17 20:42:31,178,2018-12-18 20:42:31
418123,2013-07-26 20:39:47,8254,624,2013-07-31 20:39:47,144,2013-08-01 20:39:47
418124,2020-07-19 03:43:39,6088,1200,2020-07-27 03:43:39,131,2020-07-28 03:43:39
418125,2010-09-26 02:02:17,6887,618,2010-10-04 02:02:17,164,2010-10-05 02:02:17
418126,2013-07-28 00:22:05,4695,946,2013-08-03 00:22:05,149,2013-08-04 00:22:05
418127,2016-02-14 07:30:57,7057,1134,2016-02-16 07:30:57,165,2016-02-17 07:30:57
418128,2013-08-09 05:41:56,9265,797,2013-08-15 05:41:56,174,2013-08-16 05:41:56
418129,2018-12-21 03:01:34,4816,1071,2018-12-28 03:01:34,151,2018-12-29 03:01:34
418130,2018-05-31 02:41:18,7535,675,2018-06-05 02:41:18,164,2018-06-06 02:41:18
418131,2012-08-11 18:11:37,5559,989,2012-08-12 18:11:37,167,2012-08-13 18:11:37
418132,2020-03-28 06:39:10,8249,1190,2020-03-30 06:39:10,159,2020-03-31 06:39:10
418133,2013-09-12 02:44:44,7286,1007,2013-09-14 02:44:44,180,2013-09-15 02:44:44
418134,2013-10-11 10:51:10,4901,890,2013-10-16 10:51:10,179,2013-10-17 10:51:10
418135,2020-11-09 13:38:22,8345,634,2020-11-15 13:38:22,165,2020-11-16 13:38:22
418136,2019-06-28 20:06:28,7964,1003,2019-07-06 20:06:28,133,2019-07-07 20:06:28
418137,2011-12-06 09:44:30,6171,899,2011-12-08 09:44:30,147,2011-12-09 09:44:30
418138,2013-01-10 13:05:56,9223,838,2013-01-16 13:05:56,142,2013-01-17 13:05:56
418139,2012-10-06 21:42:08,10177,769,2012-10-15 21:42:08,142,2012-10-16 21:42:08
418140,2013-11-15 04:30:38,8504,1165,2013-11-17 04:30:38,166,2013-11-18 04:30:38
418141,2014-01-31 06:54:06,5120,1078,2014-02-06 06:54:06,179,2014-02-07 06:54:06
418142,2011-06-30 21:41:35,8704,689,2011-07-07 21:41:35,134,2011-07-08 21:41:35
418143,2019-10-13 01:17:55,8211,933,2019-10-14 01:17:55,175,2019-10-15 01:17:55
418144,2013-11-19 02:37:09,6026,894,2013-11-24 02:37:09,172,2013-11-25 02:37:09
418145,2011-06-09 00:25:32,8531,902,2011-06-10 00:25:32,184,2011-06-11 00:25:32
418146,2018-05-18 12:17:12,8384,651,2018-05-19 12:17:12,139,2018-05-20 12:17:12
418147,2016-07-06 02:13:47,10445,674,2016-07-14 02:13:47,146,2016-07-15 02:13:47
418148,2016-10-07 22:38:49,5958,740,2016-10-11 22:38:49,167,2016-10-12 22:38:49
418149,2020-01-27 01:16:44,7391,738,2020-01-29 01:16:44,185,2020-01-30 01:16:44
418150,2019-11-15 16:01:41,4722,651,2019-11-22 16:01:41,168,2019-11-23 16:01:41
418151,2020-04-20 04:56:36,6497,939,2020-04-23 04:56:36,178,2020-04-24 04:56:36
418152,2017-08-23 16:54:29,4974,878,2017-08-30 16:54:29,181,2017-08-31 16:54:29
418153,2017-12-12 00:52:07,7825,762,2017-12-18 00:52:07,132,2017-12-19 00:52:07
418154,2012-08-14 10:57:08,6755,820,2012-08-23 10:57:08,155,2012-08-24 10:57:08
418155,2020-04-10 02:21:59,8861,937,2020-04-15 02:21:59,128,2020-04-16 02:21:59
418156,2014-07-13 19:03:53,8030,904,2014-07-20 19:03:53,160,2014-07-21 19:03:53
418157,2016-06-23 13:29:45,5926,734,2016-07-01 13:29:45,169,2016-07-02 13:29:45
418158,2020-10-29 03:20:25,5925,733,2020-10-30 03:20:25,171,2020-10-31 03:20:25
418159,2019-06-26 07:32:33,8945,1109,2019-06-29 07:32:33,179,2019-06-30 07:32:33
418160,2010-04-16 10:13:36,6805,764,2010-04-19 10:13:36,172,2010-04-20 10:13:36
418161,2012-05-24 09:14:10,6756,788,2012-05-28 09:14:10,148,2012-05-29 09:14:10
418162,2017-06-10 07:26:29,5177,958,2017-06-14 07:26:29,184,2017-06-15 07:26:29
418163,2017-08-09 20:47:05,5458,872,2017-08-17 20:47:05,156,2017-08-18 20:47:05
418164,2014-12-13 21:12:56,10237,1143,2014-12-20 21:12:56,129,2014-12-21 21:12:56
418165,2017-02-20 21:24:41,10458,918,2017-02-26 21:24:41,137,2017-02-27 21:24:41
418166,2011-03-12 01:14:43,7772,633,2011-03-14 01:14:43,147,2011-03-15 01:14:43
418167,2016-01-15 06:57:48,6389,679,2016-01-24 06:57:48,174,2016-01-25 06:57:48
418168,2013-06-23 12:41:45,5999,1160,2013-06-25 12:41:45,166,2013-06-26 12:41:45
418169,2020-01-09 13:20:26,9601,780,2020-01-10 13:20:26,157,2020-01-11 13:20:26
418170,2018-09-08 20:00:06,7454,758,2018-09-14 20:00:06,173,2018-09-15 20:00:06
418171,2020-08-06 22:30:53,5035,1150,2020-08-15 22:30:53,143,2020-08-16 22:30:53
418172,2013-06-04 19:28:10,7579,1007,2013-06-11 19:28:10,143,2013-06-12 19:28:10
418173,2015-02-09 22:18:22,6396,1158,2015-02-11 22:18:22,131,2015-02-12 22:18:22
418174,2010-09-05 07:50:39,9753,1088,2010-09-07 07:50:39,185,2010-09-08 07:50:39
418175,2016-06-15 10:01:11,6183,1020,2016-06-20 10:01:11,136,2016-06-21 10:01:11
418176,2016-03-19 01:12:13,5706,613,2016-03-24 01:12:13,150,2016-03-25 01:12:13
418177,2015-12-10 13:04:50,7545,928,2015-12-16 13:04:50,155,2015-12-17 13:04:50
418178,2015-07-04 21:20:42,6688,637,2015-07-06 21:20:42,154,2015-07-07 21:20:42
418179,2020-10-11 06:53:13,6081,966,2020-10-15 06:53:13,154,2020-10-16 06:53:13
418180,2013-10-12 19:43:15,8979,745,2013-10-20 19:43:15,128,2013-10-21 19:43:15
418181,2017-06-26 04:40:42,8751,1103,2017-06-28 04:40:42,142,2017-06-29 04:40:42
418182,2011-08-01 18:54:54,9693,819,2011-08-08 18:54:54,144,2011-08-09 18:54:54
418183,2011-09-03 10:07:23,8963,975,2011-09-07 10:07:23,174,2011-09-08 10:07:23
418184,2013-11-20 12:11:17,4704,1105,2013-11-27 12:11:17,137,2013-11-28 12:11:17
418185,2017-12-27 17:53:10,6526,806,2017-12-31 17:53:10,143,2018-01-01 17:53:10
418186,2019-09-18 16:36:15,5618,1148,2019-09-27 16:36:15,136,2019-09-28 16:36:15
418187,2014-11-25 13:13:51,8809,1107,2014-11-30 13:13:51,147,2014-12-01 13:13:51
418188,2018-08-22 11:43:29,7472,1187,2018-08-28 11:43:29,180,2018-08-29 11:43:29
418189,2014-04-30 18:38:15,6577,877,2014-05-06 18:38:15,162,2014-05-07 18:38:15
418190,2015-12-31 03:26:31,6818,741,2016-01-09 03:26:31,146,2016-01-10 03:26:31
418191,2013-09-08 12:31:22,6651,1017,2013-09-17 12:31:22,174,2013-09-18 12:31:22
418192,2018-01-01 01:05:06,8387,877,2018-01-02 01:05:06,143,2018-01-03 01:05:06
418193,2017-01-22 13:50:56,8568,970,2017-01-25 13:50:56,150,2017-01-26 13:50:56
418194,2018-06-21 20:28:56,7753,752,2018-06-26 20:28:56,158,2018-06-27 20:28:56
418195,2010-09-16 19:16:56,6370,739,2010-09-22 19:16:56,162,2010-09-23 19:16:56
418196,2018-07-09 00:18:26,7407,1034,2018-07-14 00:18:26,127,2018-07-15 00:18:26
418197,2013-07-18 09:49:03,9338,805,2013-07-21 09:49:03,156,2013-07-22 09:49:03
418198,2020-11-18 07:08:27,5949,1169,2020-11-25 07:08:27,146,2020-11-26 07:08:27
418199,2016-12-14 11:57:54,7267,1115,2016-12-20 11:57:54,148,2016-12-21 11:57:54
418200,2019-04-12 09:51:40,10189,728,2019-04-18 09:51:40,186,2019-04-19 09:51:40
418201,2013-07-21 22:33:58,4914,831,2013-07-24 22:33:58,146,2013-07-25 22:33:58
418202,2019-06-30 01:45:44,8221,696,2019-07-08 01:45:44,130,2019-07-09 01:45:44
418203,2011-06-08 07:41:50,7162,1038,2011-06-10 07:41:50,140,2011-06-11 07:41:50
418204,2010-02-01 12:40:37,9836,792,2010-02-08 12:40:37,185,2010-02-09 12:40:37
418205,2019-09-06 21:35:10,6712,1185,2019-09-11 21:35:10,179,2019-09-12 21:35:10
418206,2020-03-27 21:32:53,7818,1025,2020-04-01 21:32:53,175,2020-04-02 21:32:53
418207,2010-04-25 21:52:44,10088,676,2010-05-02 21:52:44,149,2010-05-03 21:52:44
418208,2014-09-11 19:57:20,10065,986,2014-09-12 19:57:20,134,2014-09-13 19:57:20
418209,2015-12-08 22:32:12,6808,1176,2015-12-12 22:32:12,132,2015-12-13 22:32:12
418210,2011-07-08 11:54:29,5147,1159,2011-07-10 11:54:29,181,2011-07-11 11:54:29
418211,2018-12-12 02:57:10,9944,869,2018-12-16 02:57:10,170,2018-12-17 02:57:10
418212,2012-12-06 14:39:11,7489,1085,2012-12-14 14:39:11,175,2012-12-15 14:39:11
418213,2014-07-09 00:33:51,9190,795,2014-07-17 00:33:51,155,2014-07-18 00:33:51
418214,2014-01-28 05:29:56,6746,907,2014-01-30 05:29:56,130,2014-01-31 05:29:56
418215,2013-06-17 11:17:54,6519,1074,2013-06-23 11:17:54,127,2013-06-24 11:17:54
418216,2010-03-06 21:44:56,9170,858,2010-03-09 21:44:56,184,2010-03-10 21:44:56
418217,2015-08-11 13:49:13,10322,1088,2015-08-16 13:49:13,152,2015-08-17 13:49:13
418218,2020-07-17 21:27:03,9401,604,2020-07-24 21:27:03,168,2020-07-25 21:27:03
418219,2012-04-02 19:06:49,9449,729,2012-04-07 19:06:49,138,2012-04-08 19:06:49
418220,2020-01-05 23:51:29,10413,846,2020-01-08 23:51:29,132,2020-01-09 23:51:29
418221,2012-07-22 00:39:31,9838,884,2012-07-26 00:39:31,182,2012-07-27 00:39:31
418222,2018-09-26 02:47:54,4959,784,2018-10-05 02:47:54,185,2018-10-06 02:47:54
418223,2015-08-05 04:19:50,5545,1079,2015-08-07 04:19:50,149,2015-08-08 04:19:50
418224,2014-06-04 00:42:14,5109,1146,2014-06-09 00:42:14,129,2014-06-10 00:42:14
418225,2016-07-05 19:57:03,7724,1046,2016-07-06 19:57:03,144,2016-07-07 19:57:03
418226,2013-08-30 06:06:55,9278,806,2013-08-31 06:06:55,164,2013-09-01 06:06:55
418227,2014-05-05 14:08:36,8046,863,2014-05-14 14:08:36,183,2014-05-15 14:08:36
418228,2016-11-28 17:12:37,9996,1003,2016-12-06 17:12:37,141,2016-12-07 17:12:37
418229,2013-03-31 12:15:20,5287,1181,2013-04-07 12:15:20,182,2013-04-08 12:15:20
418230,2019-12-03 02:40:06,9103,1150,2019-12-06 02:40:06,165,2019-12-07 02:40:06
418231,2016-02-28 22:02:02,9106,801,2016-03-05 22:02:02,149,2016-03-06 22:02:02
418232,2019-01-30 13:41:06,6941,1115,2019-02-03 13:41:06,168,2019-02-04 13:41:06
418233,2017-08-11 03:52:28,7733,1188,2017-08-15 03:52:28,183,2017-08-16 03:52:28
418234,2011-07-04 00:29:44,8937,800,2011-07-10 00:29:44,170,2011-07-11 00:29:44
418235,2011-01-23 06:01:58,10445,1085,2011-01-25 06:01:58,159,2011-01-26 06:01:58
418236,2013-03-15 12:29:59,8703,893,2013-03-18 12:29:59,131,2013-03-19 12:29:59
418237,2018-06-04 04:03:41,6358,698,2018-06-05 04:03:41,129,2018-06-06 04:03:41
418238,2014-07-01 08:33:41,8820,877,2014-07-03 08:33:41,145,2014-07-04 08:33:41
418239,2014-03-18 08:35:38,10290,1004,2014-03-22 08:35:38,160,2014-03-23 08:35:38
418240,2012-06-23 07:13:24,8269,754,2012-06-27 07:13:24,132,2012-06-28 07:13:24
418241,2011-12-03 09:32:28,8167,1061,2011-12-07 09:32:28,166,2011-12-08 09:32:28
418242,2020-02-12 05:20:55,7715,1171,2020-02-20 05:20:55,174,2020-02-21 05:20:55
418243,2019-09-28 16:40:14,9679,1000,2019-10-02 16:40:14,144,2019-10-03 16:40:14
418244,2016-02-28 15:42:42,10038,955,2016-03-02 15:42:42,169,2016-03-03 15:42:42
418245,2014-04-25 17:08:49,4919,774,2014-05-02 17:08:49,145,2014-05-03 17:08:49
418246,2013-11-26 12:30:50,8037,845,2013-11-29 12:30:50,144,2013-11-30 12:30:50
418247,2017-10-16 11:02:53,6203,981,2017-10-22 11:02:53,130,2017-10-23 11:02:53
418248,2011-05-23 15:29:18,5396,720,2011-06-01 15:29:18,138,2011-06-02 15:29:18
418249,2014-08-25 09:10:05,10220,603,2014-08-27 09:10:05,186,2014-08-28 09:10:05
418250,2018-10-12 08:34:01,8985,971,2018-10-20 08:34:01,150,2018-10-21 08:34:01
418251,2010-01-30 16:34:34,6692,798,2010-02-01 16:34:34,172,2010-02-02 16:34:34
418252,2014-08-02 08:37:46,5652,1044,2014-08-07 08:37:46,168,2014-08-08 08:37:46
418253,2015-05-23 13:27:57,6062,1025,2015-06-01 13:27:57,129,2015-06-02 13:27:57
418254,2011-09-04 11:11:24,8331,1199,2011-09-13 11:11:24,176,2011-09-14 11:11:24
418255,2011-03-26 06:38:22,8762,1141,2011-04-04 06:38:22,149,2011-04-05 06:38:22
418256,2015-05-13 23:23:47,5857,1097,2015-05-18 23:23:47,152,2015-05-19 23:23:47
418257,2011-03-26 19:44:54,7247,945,2011-04-02 19:44:54,164,2011-04-03 19:44:54
418258,2015-06-28 09:10:14,10468,935,2015-07-04 09:10:14,182,2015-07-05 09:10:14
418259,2010-07-31 10:10:49,5595,947,2010-08-04 10:10:49,145,2010-08-05 10:10:49
418260,2016-12-30 18:10:40,7958,1030,2017-01-01 18:10:40,162,2017-01-02 18:10:40
418261,2010-05-26 20:24:14,6477,1108,2010-06-02 20:24:14,156,2010-06-03 20:24:14
418262,2013-07-31 22:13:29,5894,644,2013-08-04 22:13:29,174,2013-08-05 22:13:29
418263,2016-08-06 12:08:07,5811,917,2016-08-12 12:08:07,155,2016-08-13 12:08:07
418264,2013-02-25 03:49:42,10244,1030,2013-02-26 03:49:42,163,2013-02-27 03:49:42
418265,2015-09-17 07:28:45,10349,679,2015-09-23 07:28:45,183,2015-09-24 07:28:45
418266,2018-06-15 04:24:41,8030,772,2018-06-19 04:24:41,143,2018-06-20 04:24:41
418267,2012-06-17 21:51:42,9217,918,2012-06-19 21:51:42,130,2012-06-20 21:51:42
418268,2012-09-05 09:43:56,6205,705,2012-09-09 09:43:56,170,2012-09-10 09:43:56
418269,2017-04-18 03:23:18,9752,1128,2017-04-27 03:23:18,137,2017-04-28 03:23:18
418270,2016-10-15 07:10:03,7042,1170,2016-10-20 07:10:03,141,2016-10-21 07:10:03
418271,2016-01-11 08:03:03,8701,647,2016-01-20 08:03:03,164,2016-01-21 08:03:03
418272,2012-03-18 18:43:58,9586,629,2012-03-25 18:43:58,152,2012-03-26 18:43:58
418273,2015-10-24 03:25:54,8008,909,2015-11-02 03:25:54,161,2015-11-03 03:25:54
418274,2012-07-13 14:26:39,5534,1078,2012-07-14 14:26:39,184,2012-07-15 14:26:39
418275,2016-05-27 07:40:29,6329,884,2016-06-01 07:40:29,144,2016-06-02 07:40:29
418276,2014-07-14 20:14:40,5818,807,2014-07-22 20:14:40,141,2014-07-23 20:14:40
418277,2011-08-10 00:09:11,7096,727,2011-08-11 00:09:11,135,2011-08-12 00:09:11
418278,2018-04-13 14:01:23,10316,743,2018-04-15 14:01:23,149,2018-04-16 14:01:23
418279,2020-09-15 05:03:27,5428,896,2020-09-23 05:03:27,180,2020-09-24 05:03:27
418280,2018-10-30 07:56:52,9350,798,2018-11-08 07:56:52,139,2018-11-09 07:56:52
418281,2013-02-04 15:43:09,10010,993,2013-02-10 15:43:09,175,2013-02-11 15:43:09
418282,2015-05-22 00:20:41,5556,1183,2015-05-23 00:20:41,184,2015-05-24 00:20:41
418283,2012-06-22 02:46:02,5700,939,2012-07-01 02:46:02,133,2012-07-02 02:46:02
418284,2013-12-30 13:00:00,10460,832,2013-12-31 13:00:00,134,2014-01-01 13:00:00
418285,2019-02-14 03:20:58,8485,1055,2019-02-15 03:20:58,156,2019-02-16 03:20:58
418286,2013-07-02 19:55:26,5989,1151,2013-07-06 19:55:26,145,2013-07-07 19:55:26
418287,2020-12-29 08:20:24,8536,669,2021-01-03 08:20:24,160,2021-01-04 08:20:24
418288,2020-12-17 00:05:37,5658,995,2020-12-24 00:05:37,184,2020-12-25 00:05:37
418289,2016-09-14 04:22:25,9131,1191,2016-09-16 04:22:25,176,2016-09-17 04:22:25
418290,2015-09-25 23:14:19,5516,715,2015-10-04 23:14:19,163,2015-10-05 23:14:19
418291,2013-04-13 05:47:42,6712,833,2013-04-15 05:47:42,142,2013-04-16 05:47:42
418292,2015-10-25 20:26:46,8693,898,2015-11-01 20:26:46,181,2015-11-02 20:26:46
418293,2014-08-01 23:16:14,7232,604,2014-08-02 23:16:14,168,2014-08-03 23:16:14
418294,2013-06-22 18:48:57,7987,1064,2013-06-23 18:48:57,143,2013-06-24 18:48:57
418295,2017-06-17 06:58:49,7568,1133,2017-06-26 06:58:49,157,2017-06-27 06:58:49
418296,2020-09-16 02:45:10,7777,873,2020-09-19 02:45:10,183,2020-09-20 02:45:10
